,动词,名词,形容词,成语,四字词语
纪念馆,0.0,838.0,0.0,0.0,0.0
上海市,0.0,110.0,0.0,0.0,0.0
宣讲团,0.0,5.0,0.0,0.0,0.0
成员,0.0,17.0,0.0,0.0,0.0
中共上海市委,0.0,6.0,0.0,0.0,0.0
党校,0.0,3.0,0.0,0.0,0.0
领导,0.0,17.0,0.0,0.0,0.0
科学,0.0,3.0,0.0,0.0,0.0
教研部,0.0,2.0,0.0,0.0,0.0
教授,0.0,9.0,0.0,0.0,0.0
李宗建,0.0,1.0,0.0,0.0,0.0
全面,0.0,16.0,0.0,0.0,0.0
中国式,0.0,5.0,0.0,0.0,0.0
主题,0.0,114.0,0.0,0.0,0.0
专题,0.0,25.0,0.0,0.0,0.0
网页,0.0,46.0,0.0,0.0,0.0
链接,0.0,46.0,0.0,0.0,0.0
摄影,0.0,6.0,0.0,0.0,0.0
故事,0.0,89.0,0.0,0.0,0.0
参观,0.0,192.0,0.0,0.0,0.0
铭记,0.0,7.0,0.0,0.0,0.0
历史,0.0,168.0,0.0,0.0,0.0
英雄,0.0,11.0,0.0,0.0,0.0
中国,0.0,112.0,0.0,0.0,0.0
人民,0.0,31.0,0.0,0.0,0.0
抗日战争,0.0,1.0,0.0,0.0,0.0
伟大胜利,0.0,1.0,0.0,0.0,0.0
浓人,0.0,1.0,0.0,0.0,0.0
行程,0.0,4.0,0.0,0.0,0.0
外滩,0.0,18.0,0.0,0.0,0.0
海豚,0.0,1.0,0.0,0.0,0.0
造型,0.0,1.0,0.0,0.0,0.0
绿植,0.0,1.0,0.0,0.0,0.0
景观,0.0,7.0,0.0,0.0,0.0
鳝丝面,0.0,1.0,0.0,0.0,0.0
兴业,0.0,5.0,0.0,0.0,0.0
太古,0.0,8.0,0.0,0.0,0.0
世博会,0.0,3.0,0.0,0.0,0.0
博物馆,0.0,42.0,0.0,0.0,0.0
潘玉良,0.0,1.0,0.0,0.0,0.0
画展,0.0,1.0,0.0,0.0,0.0
小红书,0.0,1.0,0.0,0.0,0.0
马路,0.0,1.0,0.0,0.0,0.0
世博园,0.0,1.0,0.0,0.0,0.0
组织部,0.0,10.0,0.0,0.0,0.0
宣传部,0.0,37.0,0.0,0.0,0.0
指导,0.0,13.0,0.0,0.0,0.0
单位,0.0,33.0,0.0,0.0,0.0
核心,0.0,14.0,0.0,0.0,0.0
阵地,0.0,12.0,0.0,0.0,0.0
习近平,0.0,14.0,0.0,0.0,0.0
时代,0.0,37.0,0.0,0.0,0.0
特色,0.0,17.0,0.0,0.0,0.0
社会主义,0.0,12.0,0.0,0.0,0.0
思想,0.0,18.0,0.0,0.0,0.0
主线,0.0,3.0,0.0,0.0,0.0
利用,0.0,13.0,0.0,0.0,0.0
红色,0.0,511.0,0.0,0.0,0.0
资源,0.0,48.0,0.0,0.0,0.0
学思,0.0,3.0,0.0,0.0,0.0
教材,0.0,6.0,0.0,0.0,0.0
载体,0.0,5.0,0.0,0.0,0.0
强国,0.0,11.0,0.0,0.0,0.0
青春,0.0,33.0,0.0,0.0,0.0
长河,0.0,1.0,0.0,0.0,0.0
意义,0.0,23.0,0.0,0.0,0.0
事件,0.0,2.0,0.0,0.0,0.0
中国共产党,0.0,235.0,0.0,0.0,0.0
全国代表大会,0.0,26.0,0.0,0.0,0.0
全国性,0.0,1.0,0.0,0.0,0.0
会议,0.0,33.0,0.0,0.0,0.0
团队,0.0,30.0,0.0,0.0,0.0
历史背景,0.0,5.0,0.0,0.0,0.0
内容,0.0,20.0,0.0,0.0,0.0
工作人员,0.0,3.0,0.0,0.0,0.0
旧址,0.0,83.0,0.0,0.0,0.0
原貌,0.0,9.0,0.0,0.0,0.0
展品,0.0,10.0,0.0,0.0,0.0
沧桑,0.0,1.0,0.0,0.0,0.0
过程,0.0,15.0,0.0,0.0,0.0
代表,0.0,49.0,0.0,0.0,0.0
背景,0.0,3.0,0.0,0.0,0.0
决议案,0.0,3.0,0.0,0.0,0.0
纲领,0.0,15.0,0.0,0.0,0.0
方向,0.0,8.0,0.0,0.0,0.0
反帝,0.0,6.0,0.0,0.0,0.0
反封建,0.0,6.0,0.0,0.0,0.0
民主革命,0.0,11.0,0.0,0.0,0.0
阶级,0.0,1.0,0.0,0.0,0.0
策略,0.0,1.0,0.0,0.0,0.0
成果,0.0,6.0,0.0,0.0,0.0
社会,0.0,25.0,0.0,0.0,0.0
历程,0.0,46.0,0.0,0.0,0.0
深入研究,0.0,1.0,0.0,0.0,0.0
基因,0.0,39.0,0.0,0.0,0.0
中华民族,0.0,11.0,0.0,0.0,0.0
教科书,0.0,2.0,0.0,0.0,0.0
贡献,0.0,12.0,0.0,0.0,0.0
力量,0.0,46.0,0.0,0.0,0.0
东华大学,0.0,7.0,0.0,0.0,2.0
东华,0.0,7.0,0.0,0.0,0.0
旗帜,0.0,32.0,0.0,0.0,0.0
党章,0.0,248.0,0.0,0.0,0.0
教室,0.0,22.0,0.0,0.0,0.0
时间,0.0,35.0,0.0,0.0,0.0
脉络,0.0,3.0,0.0,0.0,0.0
照片,0.0,6.0,0.0,0.0,0.0
史料,0.0,20.0,0.0,0.0,0.0
原文,0.0,2.0,0.0,0.0,0.0
手段,0.0,3.0,0.0,0.0,0.0
系统地,0.0,1.0,0.0,0.0,0.0
基本,0.0,18.0,0.0,0.0,0.0
内涵,0.0,8.0,0.0,0.0,0.0
刻画,0.0,1.0,0.0,0.0,0.0
理论,0.0,41.0,0.0,0.0,0.0
政治路线,0.0,2.0,0.0,0.0,0.0
轨迹,0.0,2.0,0.0,0.0,0.0
事业,0.0,12.0,0.0,0.0,0.0
进程,0.0,4.0,0.0,0.0,0.0
浦东新区,0.0,3.0,0.0,0.0,0.0
检察院,0.0,6.0,0.0,0.0,0.0
足迹,0.0,24.0,0.0,0.0,0.0
检魂,0.0,1.0,0.0,0.0,0.0
弘扬,0.0,16.0,0.0,0.0,0.0
传统,0.0,12.0,0.0,0.0,0.0
全体,0.0,12.0,0.0,0.0,0.0
军嫂,0.0,1.0,0.0,0.0,0.0
大家,0.0,35.0,0.0,0.0,0.0
重温,0.0,40.0,0.0,0.0,0.0
光辉,0.0,9.0,0.0,0.0,0.0
党纪,0.0,49.0,0.0,0.0,0.0
知党,0.0,1.0,0.0,0.0,0.0
爱党,0.0,2.0,0.0,0.0,0.0
爱军,0.0,1.0,0.0,0.0,0.0
爱岗敬业,0.0,1.0,0.0,0.0,0.0
激情,0.0,2.0,0.0,0.0,0.0
检察事业,0.0,1.0,0.0,0.0,0.0
浦东,0.0,25.0,0.0,0.0,0.0
记者,0.0,23.0,0.0,0.0,0.0
胡海平,0.0,1.0,0.0,0.0,0.0
视频,0.0,148.0,0.0,0.0,0.0
霍尊,0.0,8.0,0.0,0.0,0.0
海峡两岸,0.0,1.0,0.0,0.0,0.0
建党,0.0,55.0,0.0,0.0,0.0
广场,0.0,33.0,0.0,0.0,0.0
歌手,0.0,3.0,0.0,0.0,0.0
艺术家,0.0,9.0,0.0,0.0,0.0
学生,0.0,23.0,0.0,0.0,0.0
领域,0.0,11.0,0.0,0.0,0.0
人们,0.0,23.0,0.0,0.0,0.0
心声,0.0,7.0,0.0,0.0,0.0
静安,0.0,264.0,0.0,0.0,0.0
祖国,0.0,26.0,0.0,0.0,0.0
歌曲,0.0,3.0,0.0,0.0,0.0
京报,0.0,9.0,0.0,0.0,0.0
党史,0.0,92.0,0.0,0.0,0.0
静谧,0.0,5.0,0.0,0.0,0.0
石库门,0.0,41.0,0.0,0.0,0.0
建筑,0.0,70.0,0.0,0.0,0.0
热血,0.0,1.0,0.0,0.0,0.0
梦想,0.0,3.0,0.0,0.0,0.0
初心,0.0,41.0,0.0,0.0,0.0
沈思,0.0,1.0,0.0,0.0,0.0
暑期社会,0.0,6.0,0.0,0.0,0.0
花絮,0.0,2.0,0.0,0.0,0.0
上官,0.0,2.0,0.0,0.0,0.0
永乐,0.0,1.0,0.0,0.0,0.0
经典,0.0,39.0,0.0,0.0,0.0
政策,0.0,19.0,0.0,0.0,0.0
工程,0.0,16.0,0.0,0.0,0.0
上海市委,0.0,4.0,0.0,0.0,0.0
统战部,0.0,4.0,0.0,0.0,0.0
中新社,0.0,4.0,0.0,0.0,0.0
分社,0.0,1.0,0.0,0.0,0.0
案例,0.0,8.0,0.0,0.0,0.0
代表性,0.0,2.0,0.0,0.0,0.0
记录,0.0,9.0,0.0,0.0,0.0
记忆,0.0,25.0,0.0,0.0,0.0
史实,0.0,2.0,0.0,0.0,0.0
经验,0.0,5.0,0.0,0.0,0.0
优良传统,0.0,3.0,0.0,0.0,0.0
明确提出,0.0,7.0,0.0,0.0,0.0
法学博士,0.0,1.0,0.0,0.0,0.0
赵大朋,0.0,1.0,0.0,0.0,0.0
纪律处分,0.0,2.0,0.0,0.0,0.0
条例,0.0,2.0,0.0,0.0,0.0
组织纪律,0.0,2.0,0.0,0.0,1.0
课程,0.0,10.0,0.0,0.0,0.0
古楼,0.0,1.0,0.0,0.0,0.0
梧桐,0.0,1.0,0.0,0.0,0.0
阳光,0.0,4.0,0.0,0.0,0.0
街道,0.0,11.0,0.0,0.0,0.0
红旗,0.0,11.0,0.0,0.0,0.0
红砖,0.0,2.0,0.0,0.0,0.0
空间,0.0,14.0,0.0,0.0,0.0
时光,0.0,4.0,0.0,0.0,0.0
诞生地,0.0,41.0,0.0,0.0,0.0
文化,0.0,154.0,0.0,0.0,0.0
情况,0.0,9.0,0.0,0.0,0.0
鲁迅公园,0.0,1.0,0.0,0.0,1.0
黄兴,0.0,1.0,0.0,0.0,0.0
公园,0.0,54.0,0.0,0.0,0.0
国歌,0.0,5.0,0.0,0.0,0.0
展示馆,0.0,7.0,0.0,0.0,0.0
金融,0.0,15.0,0.0,0.0,0.0
中心组,0.0,26.0,0.0,0.0,0.0
集体,0.0,13.0,0.0,0.0,0.0
专题研讨,0.0,1.0,0.0,0.0,0.0
交流会,0.0,1.0,0.0,0.0,0.0
市委常委,0.0,8.0,0.0,0.0,8.0
市长,0.0,1.0,0.0,0.0,0.0
党委书记,0.0,9.0,0.0,0.0,0.0
华源,0.0,1.0,0.0,0.0,0.0
主持会议,0.0,2.0,0.0,0.0,0.0
讲话,0.0,1.0,0.0,0.0,0.0
上线,0.0,5.0,0.0,0.0,0.0
文字,0.0,4.0,0.0,0.0,0.0
讲述者,0.0,1.0,0.0,0.0,0.0
光荣,0.0,17.0,0.0,0.0,0.0
之城,0.0,6.0,0.0,0.0,0.0
红途,0.0,7.0,0.0,0.0,0.0
小朋友,0.0,1.0,0.0,0.0,0.0
好好学习,0.0,2.0,0.0,0.0,1.0
编辑部,0.0,10.0,0.0,0.0,0.0
中国社会主义青年团,0.0,7.0,0.0,0.0,0.0
机关,0.0,43.0,0.0,0.0,0.0
毛泽东,0.0,19.0,0.0,0.0,0.0
旧居,0.0,23.0,0.0,0.0,0.0
陈列馆,0.0,26.0,0.0,0.0,0.0
孙中山,0.0,10.0,0.0,0.0,0.0
故居,0.0,20.0,0.0,0.0,0.0
全市,0.0,5.0,0.0,0.0,0.0
研学,0.0,1.0,0.0,0.0,0.0
艺术,0.0,2.0,0.0,0.0,0.0
体验,0.0,35.0,0.0,0.0,0.0
德里,0.0,102.0,0.0,0.0,0.0
卫星,0.0,2.0,0.0,0.0,0.0
地标,0.0,37.0,0.0,0.0,0.0
党代会,0.0,1.0,0.0,0.0,0.0
红章,0.0,1.0,0.0,0.0,0.0
成都,0.0,56.0,0.0,0.0,0.0
北路,0.0,63.0,0.0,0.0,0.0
化学,0.0,1.0,0.0,0.0,0.0
化工学院,0.0,1.0,0.0,0.0,0.0
小队,0.0,2.0,0.0,0.0,0.0
纪事,0.0,3.0,0.0,0.0,0.0
先辈,0.0,15.0,0.0,0.0,0.0
智慧,0.0,11.0,0.0,0.0,0.0
勇气,0.0,3.0,0.0,0.0,0.0
努力奋斗,0.0,2.0,0.0,0.0,1.0
专题片,0.0,2.0,0.0,0.0,0.0
铁律,0.0,1.0,0.0,0.0,0.0
铸魂,0.0,2.0,0.0,0.0,0.0
文物,0.0,22.0,0.0,0.0,0.0
馆藏,0.0,7.0,0.0,0.0,0.0
切入点,0.0,1.0,0.0,0.0,0.0
政治,0.0,20.0,0.0,0.0,0.0
纪律,0.0,22.0,0.0,0.0,0.0
群众,0.0,22.0,0.0,0.0,0.0
党的纪律,0.0,4.0,0.0,0.0,0.0
司法局,0.0,3.0,0.0,0.0,0.0
张园,0.0,2.0,0.0,0.0,0.0
延安,0.0,35.0,0.0,0.0,0.0
中路,0.0,28.0,0.0,0.0,0.0
城市公园,0.0,2.0,0.0,0.0,0.0
大体,0.0,2.0,0.0,0.0,0.0
黄石,0.0,7.0,0.0,0.0,0.0
假山,0.0,12.0,0.0,0.0,0.0
之夏,0.0,2.0,0.0,0.0,0.0
绿色,0.0,3.0,0.0,0.0,0.0
爆料,0.0,2.0,0.0,0.0,0.0
规划,0.0,12.0,0.0,0.0,0.0
党组,0.0,15.0,0.0,0.0,0.0
业务,0.0,1.0,0.0,0.0,0.0
动态,0.0,8.0,0.0,0.0,0.0
总书记,0.0,8.0,0.0,0.0,0.0
意识,0.0,16.0,0.0,0.0,0.0
党规,0.0,5.0,0.0,0.0,0.0
标尺,0.0,1.0,0.0,0.0,0.0
市中心,0.0,4.0,0.0,0.0,0.0
传奇,0.0,5.0,0.0,0.0,0.0
闹市区,0.0,1.0,0.0,0.0,0.0
车水马龙,0.0,1.0,0.0,1.0,0.0
高架,0.0,7.0,0.0,0.0,0.0
都市,0.0,4.0,0.0,0.0,0.0
秘境,0.0,1.0,0.0,0.0,0.0
市区,0.0,1.0,0.0,0.0,0.0
叠石,0.0,2.0,0.0,0.0,0.0
瀑布,0.0,12.0,0.0,0.0,0.0
城市,0.0,67.0,0.0,0.0,0.0
血脉,0.0,12.0,0.0,0.0,0.0
海派,0.0,7.0,0.0,0.0,0.0
园林,0.0,6.0,0.0,0.0,0.0
日记,0.0,1.0,0.0,0.0,0.0
肉桂,0.0,1.0,0.0,0.0,0.0
香味,0.0,1.0,0.0,0.0,0.0
分量,0.0,1.0,0.0,0.0,0.0
坚果,0.0,1.0,0.0,0.0,0.0
巧克力,0.0,2.0,0.0,0.0,0.0
复活节,0.0,1.0,0.0,0.0,0.0
面包,0.0,1.0,0.0,0.0,0.0
图片,0.0,5.0,0.0,0.0,0.0
冰沙,0.0,1.0,0.0,0.0,0.0
焦糖,0.0,1.0,0.0,0.0,0.0
排队,0.0,3.0,0.0,0.0,0.0
罗勒,0.0,1.0,0.0,0.0,0.0
玳玳花,0.0,1.0,0.0,0.0,0.0
金酒,0.0,1.0,0.0,0.0,0.0
口味,0.0,1.0,0.0,0.0,0.0
冰淇淋,0.0,2.0,0.0,0.0,0.0
番茄,0.0,2.0,0.0,0.0,0.0
芝士,0.0,2.0,0.0,0.0,0.0
本茄,0.0,1.0,0.0,0.0,0.0
青豆,0.0,1.0,0.0,0.0,0.0
警校,0.0,1.0,0.0,0.0,0.0
毕业,0.0,1.0,0.0,0.0,0.0
大思,0.0,5.0,0.0,0.0,0.0
政课,0.0,5.0,0.0,0.0,0.0
诞辰,0.0,1.0,0.0,0.0,0.0
公安,0.0,8.0,0.0,0.0,0.0
学院,0.0,11.0,0.0,0.0,0.0
毕业生,0.0,1.0,0.0,0.0,0.0
情境,0.0,1.0,0.0,0.0,0.0
见学,0.0,2.0,0.0,0.0,0.0
入党,0.0,21.0,0.0,0.0,0.0
始发地,0.0,6.0,0.0,0.0,0.0
志愿,0.0,30.0,0.0,0.0,0.0
治安,0.0,4.0,0.0,0.0,0.0
学警,0.0,3.0,0.0,0.0,0.0
平民,0.0,54.0,0.0,0.0,0.0
女校,0.0,51.0,0.0,0.0,0.0
情景,0.0,6.0,0.0,0.0,0.0
党课,0.0,46.0,0.0,0.0,0.0
李达,0.0,15.0,0.0,0.0,0.0
王会悟,0.0,6.0,0.0,0.0,0.0
面积,0.0,9.0,0.0,0.0,0.0
绿地,0.0,31.0,0.0,0.0,0.0
经向,0.0,1.0,0.0,0.0,0.0
市民,0.0,52.0,0.0,0.0,0.0
投票,0.0,9.0,0.0,0.0,0.0
名字,0.0,2.0,0.0,0.0,0.0
水池,0.0,3.0,0.0,0.0,0.0
地形,0.0,4.0,0.0,0.0,0.0
植被,0.0,1.0,0.0,0.0,0.0
高大乔木,0.0,4.0,0.0,0.0,0.0
错落,0.0,4.0,0.0,0.0,0.0
森林,0.0,4.0,0.0,0.0,0.0
公厕,0.0,2.0,0.0,0.0,0.0
山水画,0.0,1.0,0.0,0.0,0.0
松石,0.0,1.0,0.0,0.0,0.0
小品,0.0,1.0,0.0,0.0,0.0
花园,0.0,4.0,0.0,0.0,0.0
跟党走,0.0,10.0,0.0,0.0,0.0
教员,0.0,3.0,0.0,0.0,0.0
缺席,0.0,1.0,0.0,0.0,0.0
原因,0.0,2.0,0.0,0.0,0.0
开会地点,0.0,3.0,0.0,0.0,0.0
上海图书馆,0.0,2.0,0.0,0.0,0.0
中共中央,0.0,17.0,0.0,0.0,0.0
湖南路,0.0,1.0,0.0,0.0,0.0
湖南,0.0,3.0,0.0,0.0,0.0
邻里,0.0,1.0,0.0,0.0,0.0
午饭,0.0,2.0,0.0,0.0,0.0
中国共产主义青年团,0.0,1.0,0.0,0.0,0.0
陈独秀,0.0,7.0,0.0,0.0,0.0
淮海中路,0.0,3.0,0.0,0.0,1.0
合坊,0.0,1.0,0.0,0.0,0.0
红队,0.0,1.0,0.0,0.0,0.0
叛徒,0.0,1.0,0.0,0.0,0.0
白鑫,0.0,1.0,0.0,0.0,0.0
地方,0.0,27.0,0.0,0.0,0.0
游玩,0.0,1.0,0.0,0.0,0.0
新天地,0.0,3.0,0.0,0.0,0.0
分局,0.0,5.0,0.0,0.0,0.0
沪东,0.0,1.0,0.0,0.0,0.0
高校,0.0,1.0,0.0,0.0,0.0
派出所,0.0,8.0,0.0,0.0,0.0
支部,0.0,7.0,0.0,0.0,0.0
民警,0.0,4.0,0.0,0.0,0.0
学规,0.0,1.0,0.0,0.0,0.0
党日,0.0,12.0,0.0,0.0,0.0
党性,0.0,6.0,0.0,0.0,0.0
党员意识,0.0,1.0,0.0,0.0,0.0
新党,0.0,1.0,0.0,0.0,0.0
征程,0.0,26.0,0.0,0.0,0.0
警民,0.0,10.0,0.0,0.0,0.0
直通车,0.0,10.0,0.0,0.0,0.0
爱国主义,0.0,13.0,0.0,0.0,0.0
青少年,0.0,11.0,0.0,0.0,0.0
爱国,0.0,10.0,0.0,0.0,0.0
情怀,0.0,10.0,0.0,0.0,0.0
历史使命感,0.0,1.0,0.0,0.0,0.0
团市委,0.0,3.0,0.0,0.0,0.0
市少,0.0,1.0,0.0,0.0,0.0
工委,0.0,3.0,0.0,0.0,0.0
团区委,0.0,3.0,0.0,0.0,0.0
天目,0.0,2.0,0.0,0.0,0.0
西路,0.0,10.0,0.0,0.0,0.0
团工委,0.0,5.0,0.0,0.0,0.0
区法院,0.0,2.0,0.0,0.0,0.0
团委,0.0,3.0,0.0,0.0,0.0
国旗,0.0,6.0,0.0,0.0,0.0
升国旗,0.0,6.0,0.0,0.0,0.0
中学,0.0,11.0,0.0,0.0,0.0
师生,0.0,3.0,0.0,0.0,0.0
金汇,0.0,4.0,0.0,0.0,0.0
财政,0.0,2.0,0.0,0.0,0.0
金中,0.0,2.0,0.0,0.0,0.0
居委,0.0,5.0,0.0,0.0,0.0
徐光启,0.0,1.0,0.0,0.0,0.0
党员干部,0.0,18.0,0.0,0.0,0.0
工作作风,0.0,1.0,0.0,0.0,0.0
徐汇区,0.0,2.0,0.0,0.0,0.0
区政府,0.0,2.0,0.0,0.0,0.0
读书班,0.0,4.0,0.0,0.0,0.0
研讨会,0.0,11.0,0.0,0.0,0.0
区委书记,0.0,12.0,0.0,0.0,0.0
曹立强,0.0,1.0,0.0,0.0,0.0
区委,0.0,31.0,0.0,0.0,0.0
书记,0.0,46.0,0.0,0.0,0.0
代理,0.0,1.0,0.0,0.0,0.0
区长,0.0,6.0,0.0,0.0,0.0
王华,0.0,1.0,0.0,0.0,0.0
人大常委会,0.0,7.0,0.0,0.0,0.0
新华,0.0,1.0,0.0,0.0,0.0
沈权,0.0,1.0,0.0,0.0,0.0
四套班子,0.0,2.0,0.0,0.0,0.0
法院院长,0.0,1.0,0.0,0.0,0.0
市管,0.0,1.0,0.0,0.0,0.0
干部,0.0,12.0,0.0,0.0,0.0
高楼,0.0,3.0,0.0,0.0,0.0
山谷,0.0,1.0,0.0,0.0,0.0
山水,0.0,3.0,0.0,0.0,0.0
交融,0.0,1.0,0.0,0.0,0.0
城市绿地,0.0,1.0,0.0,0.0,0.0
典范,0.0,4.0,0.0,0.0,0.0
乐游,0.0,2.0,0.0,0.0,0.0
安徽,0.0,1.0,0.0,0.0,0.0
纪检监察,0.0,4.0,0.0,0.0,0.0
崇明,0.0,2.0,0.0,0.0,0.0
新闻,0.0,17.0,0.0,0.0,0.0
李峻,0.0,1.0,0.0,0.0,0.0
薛红,0.0,1.0,0.0,0.0,0.0
政协主席,0.0,2.0,0.0,0.0,0.0
邹明,0.0,1.0,0.0,0.0,0.0
高标准,0.0,1.0,0.0,0.0,0.0
高质量,0.0,10.0,0.0,0.0,0.0
保驾护航,0.0,1.0,0.0,0.0,0.0
原延,0.0,1.0,0.0,0.0,0.0
原名,0.0,1.0,0.0,0.0,0.0
延安东路,0.0,2.0,0.0,0.0,0.0
大沽路,0.0,13.0,0.0,0.0,0.0
连成,0.0,1.0,0.0,0.0,0.0
一体,0.0,1.0,0.0,0.0,0.0
中心,0.0,59.0,0.0,0.0,0.0
叠瀑,0.0,1.0,0.0,0.0,0.0
原址,0.0,7.0,0.0,0.0,0.0
女子,0.0,5.0,0.0,0.0,0.0
学校,0.0,23.0,0.0,0.0,0.0
先锋,0.0,4.0,0.0,0.0,0.0
纪念性,0.0,4.0,0.0,0.0,0.0
鲜花,0.0,1.0,0.0,0.0,0.0
种类,0.0,1.0,0.0,0.0,0.0
竹林,0.0,3.0,0.0,0.0,0.0
高耸,0.0,1.0,0.0,0.0,0.0
相间,0.0,1.0,0.0,0.0,0.0
小瀑布,0.0,1.0,0.0,0.0,0.0
奉贤区,0.0,2.0,0.0,0.0,0.0
会议室,0.0,4.0,0.0,0.0,0.0
誓词,0.0,6.0,0.0,0.0,0.0
交流,0.0,18.0,0.0,0.0,0.0
袁泉,0.0,1.0,0.0,0.0,0.0
日市,0.0,1.0,0.0,0.0,0.0
专题学习,0.0,8.0,0.0,0.0,0.0
研究部署,0.0,1.0,0.0,0.0,0.0
王益群,0.0,4.0,0.0,0.0,0.0
学习体会,0.0,2.0,0.0,0.0,0.0
张培荣,0.0,1.0,0.0,0.0,0.0
陈勇章,0.0,1.0,0.0,0.0,0.0
场馆,0.0,87.0,0.0,0.0,0.0
静宝,0.0,6.0,0.0,0.0,0.0
对话,0.0,15.0,0.0,0.0,0.0
中央局,0.0,2.0,0.0,0.0,0.0
负责人,0.0,18.0,0.0,0.0,0.0
寓所,0.0,8.0,0.0,0.0,0.0
秘密,0.0,5.0,0.0,0.0,0.0
机构,0.0,8.0,0.0,0.0,0.0
人民出版社,0.0,9.0,0.0,0.0,0.0
所在地,0.0,16.0,0.0,0.0,0.0
华东,0.0,9.0,0.0,0.0,0.0
医院,0.0,15.0,0.0,0.0,0.0
星火,0.0,11.0,0.0,0.0,0.0
仪式,0.0,35.0,0.0,0.0,0.0
医路,0.0,1.0,0.0,0.0,0.0
本色,0.0,2.0,0.0,0.0,0.0
言行,0.0,2.0,0.0,0.0,0.0
申康,0.0,2.0,0.0,0.0,0.0
郑宁,0.0,3.0,0.0,0.0,0.0
党政,0.0,1.0,0.0,0.0,0.0
班子,0.0,1.0,0.0,0.0,0.0
方法,0.0,4.0,0.0,0.0,0.0
原原本本,0.0,1.0,0.0,1.0,0.0
内化,0.0,1.0,0.0,0.0,0.0
外化,0.0,1.0,0.0,0.0,0.0
契机,0.0,6.0,0.0,0.0,0.0
高水平,0.0,1.0,0.0,0.0,0.0
新一轮,0.0,1.0,0.0,0.0,0.0
院长,0.0,8.0,0.0,0.0,0.0
志军,0.0,1.0,0.0,0.0,0.0
首本,0.0,1.0,0.0,0.0,0.0
共产党,0.0,4.0,0.0,0.0,0.0
宣言,0.0,12.0,0.0,0.0,0.0
中文,0.0,1.0,0.0,0.0,0.0
全译本,0.0,1.0,0.0,0.0,0.0
印刷所,0.0,1.0,0.0,0.0,0.0
章程,0.0,14.0,0.0,0.0,0.0
新篇章,0.0,1.0,0.0,0.0,0.0
科室,0.0,1.0,0.0,0.0,0.0
特点,0.0,4.0,0.0,0.0,0.0
事例,0.0,1.0,0.0,0.0,0.0
力求,0.0,5.0,0.0,0.0,0.0
建平,0.0,1.0,0.0,0.0,0.0
全院,0.0,3.0,0.0,0.0,0.0
指示精神,0.0,1.0,0.0,0.0,0.0
规范,0.0,2.0,0.0,0.0,0.0
充分利用,0.0,3.0,0.0,0.0,0.0
平台,0.0,18.0,0.0,0.0,0.0
质量,0.0,1.0,0.0,0.0,0.0
校正,0.0,1.0,0.0,0.0,0.0
学纪,0.0,1.0,0.0,0.0,0.0
知纪,0.0,1.0,0.0,0.0,0.0
机关干部,0.0,2.0,0.0,0.0,0.0
党组书记,0.0,4.0,0.0,0.0,0.0
主席,0.0,7.0,0.0,0.0,0.0
石宝珍,0.0,1.0,0.0,0.0,0.0
郑蔚芸,0.0,1.0,0.0,0.0,0.0
王维,0.0,3.0,0.0,0.0,0.0
颜清,0.0,1.0,0.0,0.0,0.0
范春燕,0.0,1.0,0.0,0.0,0.0
溪流,0.0,1.0,0.0,0.0,0.0
花海,0.0,1.0,0.0,0.0,0.0
风景,0.0,7.0,0.0,0.0,0.0
厕所,0.0,2.0,0.0,0.0,0.0
财会,0.0,1.0,0.0,0.0,0.0
信报,0.0,1.0,0.0,0.0,0.0
深圳,0.0,4.0,0.0,0.0,0.0
国际,0.0,17.0,0.0,0.0,0.0
文化产业,0.0,1.0,0.0,0.0,0.0
博览,0.0,1.0,0.0,0.0,0.0
交易会,0.0,1.0,0.0,0.0,0.0
会展中心,0.0,2.0,0.0,0.0,0.0
展区,0.0,14.0,0.0,0.0,0.0
矩阵,0.0,1.0,0.0,0.0,0.0
波浪,0.0,1.0,0.0,0.0,0.0
屏极,0.0,1.0,0.0,0.0,0.0
科技,0.0,6.0,0.0,0.0,0.0
视觉,0.0,1.0,0.0,0.0,0.0
冲击力,0.0,1.0,0.0,0.0,0.0
成就,0.0,5.0,0.0,0.0,0.0
观众,0.0,10.0,0.0,0.0,0.0
文创,0.0,1.0,0.0,0.0,0.0
亮相,0.0,7.0,0.0,0.0,0.0
宝安,0.0,1.0,0.0,0.0,0.0
新馆,0.0,2.0,0.0,0.0,0.0
巡视员,0.0,1.0,0.0,0.0,0.0
华东师范大学,0.0,5.0,0.0,0.0,0.0
中共党史,0.0,4.0,0.0,0.0,0.0
研究院,0.0,6.0,0.0,0.0,0.0
特聘,0.0,2.0,0.0,0.0,0.0
博士生,0.0,3.0,0.0,0.0,0.0
导师,0.0,3.0,0.0,0.0,0.0
刘靖北,0.0,1.0,0.0,0.0,0.0
严守纪律,0.0,1.0,0.0,0.0,0.0
规矩,0.0,3.0,0.0,0.0,0.0
红十字,0.0,5.0,0.0,0.0,0.0
守护者,0.0,2.0,0.0,0.0,0.0
构筑,0.0,1.0,0.0,0.0,0.0
服务体系,0.0,1.0,0.0,0.0,0.0
队伍,0.0,6.0,0.0,0.0,0.0
专业,0.0,10.0,0.0,0.0,0.0
水平,0.0,2.0,0.0,0.0,0.0
明灯,0.0,10.0,0.0,0.0,0.0
服务队,0.0,8.0,0.0,0.0,0.0
青年学,0.0,2.0,0.0,0.0,0.0
