,动词,名词,形容词,成语,四字词语
广大党员,0.0,4.0,0.0,0.0,0.0
干部群众,0.0,1.0,0.0,0.0,0.0
热潮,0.0,3.0,0.0,0.0,0.0
潮涌,0.0,1.0,0.0,0.0,0.0
宏图,0.0,1.0,0.0,0.0,0.0
申城,0.0,8.0,0.0,0.0,0.0
黑龙江省,0.0,1.0,0.0,0.0,0.0
哈尔滨市,0.0,1.0,0.0,0.0,0.0
中央大街,0.0,3.0,0.0,0.0,0.0
红色旅游,0.0,13.0,0.0,0.0,2.0
游客,0.0,23.0,0.0,0.0,0.0
光荣传统,0.0,3.0,0.0,0.0,0.0
党和国家,0.0,1.0,0.0,0.0,0.0
作出贡献,0.0,1.0,0.0,0.0,0.0
百场,0.0,1.0,0.0,0.0,0.0
武汉市,0.0,3.0,0.0,0.0,0.0
巴中市,0.0,2.0,0.0,0.0,0.0
广播电视,0.0,3.0,0.0,0.0,0.0
根据地,0.0,6.0,0.0,0.0,0.0
将帅,0.0,1.0,0.0,0.0,0.0
碑林,0.0,1.0,0.0,0.0,0.0
巴中,0.0,1.0,0.0,0.0,0.0
军营,0.0,11.0,0.0,0.0,0.0
可持续性,0.0,1.0,0.0,0.0,0.0
大餐,0.0,4.0,0.0,0.0,0.0
中共甘肃省委,0.0,1.0,0.0,0.0,0.0
甘肃省,0.0,3.0,0.0,0.0,0.0
脉络,0.0,1.0,0.0,0.0,0.0
展板,0.0,2.0,0.0,0.0,0.0
实物,0.0,7.0,0.0,0.0,0.0
模型,0.0,7.0,0.0,0.0,0.0
勾勒,0.0,3.0,0.0,0.0,0.0
芜湖市,0.0,5.0,0.0,0.0,0.0
一楼,0.0,10.0,0.0,0.0,0.0
芜湖,0.0,3.0,0.0,0.0,0.0
市政府,0.0,2.0,0.0,0.0,0.0
协作区,0.0,1.0,0.0,0.0,0.0
总站,0.0,4.0,0.0,0.0,0.0
科队,0.0,1.0,0.0,0.0,0.0
宣传车,0.0,2.0,0.0,0.0,0.0
宣城市,0.0,2.0,0.0,0.0,0.0
绩溪县,0.0,2.0,0.0,0.0,0.0
烈士陵园,0.0,4.0,0.0,0.0,0.0
师生,0.0,15.0,0.0,0.0,0.0
鄂尔多斯市,0.0,2.0,0.0,0.0,0.0
准格尔旗,0.0,2.0,0.0,0.0,0.0
黑龙江,0.0,2.0,0.0,0.0,0.0
绥芬河市,0.0,2.0,0.0,0.0,0.0
间隙,0.0,2.0,0.0,0.0,0.0
血站,0.0,2.0,0.0,0.0,0.0
央视网,0.0,4.0,0.0,0.0,0.0
历练,0.0,2.0,0.0,0.0,0.0
淞沪,0.0,5.0,0.0,0.0,0.0
岗位,0.0,10.0,0.0,0.0,0.0
同学,0.0,16.0,0.0,0.0,0.0
公众,0.0,5.0,0.0,0.0,0.0
专程,0.0,3.0,0.0,0.0,0.0
招聘会,0.0,1.0,0.0,0.0,0.0
职场,0.0,2.0,0.0,0.0,0.0
双向,0.0,2.0,0.0,0.0,0.0
青年人,0.0,4.0,0.0,0.0,0.0
步入,0.0,9.0,0.0,0.0,0.0
兴趣,0.0,1.0,0.0,0.0,0.0
特长,0.0,3.0,0.0,0.0,0.0
环境,0.0,10.0,0.0,0.0,0.0
红色政权,0.0,1.0,0.0,0.0,0.0
政治信念,0.0,3.0,0.0,0.0,0.0
历史潮流,0.0,1.0,0.0,0.0,0.0
人生目标,0.0,1.0,0.0,0.0,0.0
伟业,0.0,15.0,0.0,0.0,0.0
投身,0.0,13.0,0.0,0.0,0.0
贡献,0.0,13.0,0.0,0.0,0.0
中工网,0.0,1.0,0.0,0.0,0.0
刘琪,0.0,1.0,0.0,0.0,0.0
李靖,0.0,1.0,0.0,0.0,0.0
松江区,0.0,17.0,0.0,0.0,0.0
新桥,0.0,3.0,0.0,0.0,0.0
松江,0.0,12.0,0.0,0.0,0.0
学子,0.0,3.0,0.0,0.0,0.0
动人,0.0,3.0,0.0,0.0,0.0
乐业,0.0,1.0,0.0,0.0,0.0
本市,0.0,9.0,0.0,0.0,0.0
申报,0.0,3.0,0.0,0.0,0.0
宋庆龄,0.0,5.0,0.0,0.0,0.0
管委,0.0,1.0,0.0,0.0,0.0
汪伟秋,0.0,1.0,0.0,0.0,0.0
志愿军,0.0,4.0,0.0,0.0,0.0
战士,0.0,8.0,0.0,0.0,0.0
炮弹,0.0,4.0,0.0,0.0,0.0
花瓶,0.0,6.0,0.0,0.0,0.0
华东政法,0.0,3.0,0.0,0.0,0.0
实验学校,0.0,1.0,0.0,0.0,0.0
泉州,0.0,3.0,0.0,0.0,0.0
交通史,0.0,2.0,0.0,0.0,0.0
海洋,0.0,6.0,0.0,0.0,0.0
中华文明,0.0,2.0,0.0,0.0,0.0
船舶,0.0,5.0,0.0,0.0,0.0
波罗,0.0,1.0,0.0,0.0,0.0
郑和,0.0,1.0,0.0,0.0,0.0
西洋,0.0,1.0,0.0,0.0,0.0
海船,0.0,1.0,0.0,0.0,0.0
摇橹,0.0,1.0,0.0,0.0,0.0
小米,0.0,1.0,0.0,0.0,0.0
长江,0.0,21.0,0.0,0.0,0.0
讲坛,0.0,3.0,0.0,0.0,0.0
讲座,0.0,10.0,0.0,0.0,0.0
华中科技大学,0.0,1.0,0.0,0.0,0.0
黄岭峻,0.0,2.0,0.0,0.0,0.0
视域,0.0,1.0,0.0,0.0,0.0
海报,0.0,3.0,0.0,0.0,0.0
文稿,0.0,1.0,0.0,0.0,0.0
聚力,0.0,6.0,0.0,0.0,0.0
内容提要,0.0,1.0,0.0,0.0,1.0
源头,0.0,4.0,0.0,0.0,0.0
展墙,0.0,2.0,0.0,0.0,0.0
外景,0.0,2.0,0.0,0.0,0.0
东华大学,0.0,18.0,0.0,0.0,10.0
延安路,0.0,1.0,0.0,0.0,0.0
校区,0.0,3.0,0.0,0.0,0.0
馆校,0.0,1.0,0.0,0.0,0.0
阮竣,0.0,3.0,0.0,0.0,0.0
中医药大学,0.0,1.0,0.0,0.0,0.0
临港,0.0,8.0,0.0,0.0,0.0
滴水,0.0,3.0,0.0,0.0,0.0
湖光,0.0,3.0,0.0,0.0,0.0
服务站,0.0,1.0,0.0,0.0,0.0
片区,0.0,4.0,0.0,0.0,0.0
湖畔,0.0,1.0,0.0,0.0,0.0
研学,0.0,19.0,0.0,0.0,0.0
牌匾,0.0,1.0,0.0,0.0,0.0
前沿技术,0.0,1.0,0.0,0.0,0.0
阵地,0.0,1.0,0.0,0.0,0.0
底色,0.0,3.0,0.0,0.0,0.0
事务,0.0,5.0,0.0,0.0,0.0
党员干部,0.0,7.0,0.0,0.0,0.0
闵行,0.0,5.0,0.0,0.0,0.0
廉政,0.0,5.0,0.0,0.0,0.0
文化馆,0.0,6.0,0.0,0.0,0.0
康健,0.0,2.0,0.0,0.0,0.0
中学,0.0,12.0,0.0,0.0,0.0
检察官,0.0,1.0,0.0,0.0,0.0
红安,0.0,1.0,0.0,0.0,0.0
山水画,0.0,1.0,0.0,0.0,0.0
添彩,0.0,1.0,0.0,0.0,0.0
松翠,0.0,1.0,0.0,0.0,0.0
蓝天,0.0,1.0,0.0,0.0,0.0
碧水,0.0,1.0,0.0,0.0,0.0
黄麻起义,0.0,1.0,0.0,0.0,0.0
主力部队,0.0,1.0,0.0,0.0,0.0
将军,0.0,6.0,0.0,0.0,0.0
大别山,0.0,9.0,0.0,0.0,0.0
黄冈市,0.0,1.0,0.0,0.0,0.0
红安县,0.0,1.0,0.0,0.0,0.0
人大代表,0.0,1.0,0.0,0.0,0.0
程星,0.0,1.0,0.0,0.0,0.0
公益,0.0,12.0,0.0,0.0,0.0
案件,0.0,1.0,0.0,0.0,0.0
零距离,0.0,5.0,0.0,0.0,0.0
绿色,0.0,7.0,0.0,0.0,0.0
步伐,0.0,7.0,0.0,0.0,0.0
宣传周,0.0,1.0,0.0,0.0,0.0
最高人民检察院,0.0,1.0,0.0,0.0,0.0
交易会,0.0,1.0,0.0,0.0,0.0
数字化,0.0,3.0,0.0,0.0,0.0
亮点,0.0,1.0,0.0,0.0,0.0
卓玛泉,0.0,1.0,0.0,0.0,0.0
冰川,0.0,1.0,0.0,0.0,0.0
饮用水,0.0,1.0,0.0,0.0,0.0
联想集团,0.0,1.0,0.0,0.0,0.0
大屏,0.0,1.0,0.0,0.0,0.0
抗战时期,0.0,1.0,0.0,0.0,0.0
汪伪政权,0.0,2.0,0.0,0.0,0.0
老字号,0.0,4.0,0.0,0.0,0.0
定胜糕,0.0,9.0,0.0,0.0,0.0
光明,0.0,7.0,0.0,0.0,0.0
净含量,0.0,3.0,0.0,0.0,0.0
外形,0.0,5.0,0.0,0.0,0.0
金锭,0.0,3.0,0.0,0.0,0.0
造型,0.0,6.0,0.0,0.0,0.0
灰色,0.0,4.0,0.0,0.0,0.0
青墙,0.0,3.0,0.0,0.0,0.0
校服,0.0,3.0,0.0,0.0,0.0
滋味,0.0,3.0,0.0,0.0,0.0
区域,0.0,18.0,0.0,0.0,0.0
贵州省,0.0,5.0,0.0,0.0,0.0
石璐,0.0,3.0,0.0,0.0,0.0
田文兵,0.0,3.0,0.0,0.0,0.0
苏阳,0.0,3.0,0.0,0.0,0.0
百姓,0.0,5.0,0.0,0.0,0.0
新四军,0.0,1.0,0.0,0.0,0.0
臂章,0.0,1.0,0.0,0.0,0.0
视觉艺术,0.0,2.0,0.0,0.0,0.0
表演艺术,0.0,1.0,0.0,0.0,0.0
江西省,0.0,5.0,0.0,0.0,0.0
总序,0.0,1.0,0.0,0.0,0.0
淮南,0.0,1.0,0.0,0.0,0.0
发布会,0.0,7.0,0.0,0.0,0.0
六安,0.0,3.0,0.0,0.0,0.0
上海警备区,0.0,15.0,0.0,0.0,0.0
精神状态,0.0,8.0,0.0,0.0,0.0
官兵,0.0,13.0,0.0,0.0,0.0
文促会,0.0,1.0,0.0,0.0,0.0
会员大会,0.0,1.0,0.0,0.0,0.0
上海图书馆,0.0,10.0,0.0,0.0,0.0
东馆,0.0,1.0,0.0,0.0,0.0
市文,0.0,3.0,0.0,0.0,0.0
刘波英,0.0,1.0,0.0,0.0,0.0
工具,0.0,1.0,0.0,0.0,0.0
手柄,0.0,1.0,0.0,0.0,0.0
导弹,0.0,1.0,0.0,0.0,0.0
赫赫战功,0.0,1.0,0.0,0.0,0.0
发报员,0.0,1.0,0.0,0.0,0.0
李白,0.0,4.0,0.0,0.0,0.0
信笺,0.0,2.0,0.0,0.0,0.0
深藏,0.0,1.0,0.0,0.0,0.0
书信,0.0,2.0,0.0,0.0,0.0
主人,0.0,1.0,0.0,0.0,0.0
电波,0.0,1.0,0.0,0.0,0.0
李侠,0.0,1.0,0.0,0.0,0.0
字迹,0.0,1.0,0.0,0.0,0.0
永安,0.0,1.0,0.0,0.0,0.0
标语,0.0,2.0,0.0,0.0,0.0
永安市,0.0,1.0,0.0,0.0,0.0
签订协议,0.0,1.0,0.0,0.0,0.0
建宁县,0.0,2.0,0.0,0.0,0.0
三明市,0.0,3.0,0.0,0.0,0.0
课题,0.0,1.0,0.0,0.0,0.0
共研,0.0,1.0,0.0,0.0,0.0
样板,0.0,3.0,0.0,0.0,0.0
瑞金,0.0,2.0,0.0,0.0,0.0
阳光,0.0,11.0,0.0,0.0,0.0
运会,0.0,1.0,0.0,0.0,0.0
上海站,0.0,4.0,0.0,0.0,0.0
话匣子,0.0,1.0,0.0,0.0,0.0
网站,0.0,2.0,0.0,0.0,0.0
技术手段,0.0,1.0,0.0,0.0,0.0
展品,0.0,13.0,0.0,0.0,0.0
馆内,0.0,9.0,0.0,0.0,0.0
进园,0.0,1.0,0.0,0.0,0.0
比喻,0.0,2.0,0.0,0.0,0.0
合影留念,0.0,3.0,0.0,0.0,0.0
照嘛,0.0,1.0,0.0,0.0,0.0
船头,0.0,3.0,0.0,0.0,0.0
船尾,0.0,2.0,0.0,0.0,0.0
关键问题,0.0,1.0,0.0,0.0,0.0
元芳,0.0,1.0,0.0,0.0,0.0
易炼红,0.0,2.0,0.0,0.0,0.0
王浩,0.0,2.0,0.0,0.0,0.0
浙江省委,0.0,2.0,0.0,0.0,0.0
共谋,0.0,1.0,0.0,0.0,0.0
华东师范大学,0.0,1.0,0.0,0.0,0.0
计算机科学,0.0,1.0,0.0,0.0,0.0
教科书,0.0,1.0,0.0,0.0,0.0
营养,0.0,5.0,0.0,0.0,0.0
网信,0.0,2.0,0.0,0.0,0.0
江苏省委宣传部,0.0,1.0,0.0,0.0,0.0
中共江苏省委,0.0,1.0,0.0,0.0,0.0
讲师团,0.0,1.0,0.0,0.0,0.0
江苏网,0.0,1.0,0.0,0.0,0.0
策划,0.0,8.0,0.0,0.0,0.0
英勇,0.0,5.0,0.0,0.0,0.0
梅溪,0.0,2.0,0.0,0.0,0.0
上海师范大学,0.0,3.0,0.0,0.0,0.0
王菁,0.0,1.0,0.0,0.0,0.0
绘本,0.0,1.0,0.0,0.0,0.0
翔宇,0.0,2.0,0.0,0.0,0.0
基金会,0.0,2.0,0.0,0.0,0.0
隆重召开,0.0,1.0,0.0,0.0,0.0
理事长,0.0,1.0,0.0,0.0,0.0
侄孙女,0.0,1.0,0.0,0.0,0.0
周蓉,0.0,1.0,0.0,0.0,0.0
渡江,0.0,1.0,0.0,0.0,0.0
小宝,0.0,1.0,0.0,0.0,0.0
画家,0.0,1.0,0.0,0.0,0.0
亚东,0.0,1.0,0.0,0.0,0.0
江浙沪,0.0,3.0,0.0,0.0,0.0
驻沪,0.0,9.0,0.0,0.0,0.0
公馆,0.0,29.0,0.0,0.0,0.0
电影节,0.0,1.0,0.0,0.0,0.0
金奖,0.0,1.0,0.0,0.0,0.0
医院,0.0,5.0,0.0,0.0,0.0
首例,0.0,4.0,0.0,0.0,0.0
医疗器械,0.0,6.0,0.0,0.0,0.0
骨板,0.0,2.0,0.0,0.0,0.0
螺钉,0.0,2.0,0.0,0.0,0.0
针头,0.0,2.0,0.0,0.0,0.0
医疗,0.0,2.0,0.0,0.0,0.0
丝线,0.0,2.0,0.0,0.0,0.0
医学史,0.0,1.0,0.0,0.0,0.0
奇迹,0.0,3.0,0.0,0.0,0.0
学年,0.0,1.0,0.0,0.0,0.0
学期,0.0,1.0,0.0,0.0,0.0
断肢,0.0,1.0,0.0,0.0,0.0
医生,0.0,1.0,0.0,0.0,0.0
攻坚克难,0.0,1.0,0.0,0.0,0.0
勇气,0.0,1.0,0.0,0.0,0.0
德宏州,0.0,6.0,0.0,0.0,0.0
部长,0.0,4.0,0.0,0.0,0.0
侯华,0.0,1.0,0.0,0.0,0.0
局长,0.0,1.0,0.0,0.0,0.0
杨燕飞,0.0,1.0,0.0,0.0,0.0
领导班子,0.0,13.0,0.0,0.0,0.0
干部职工,0.0,3.0,0.0,0.0,0.0
儿女,0.0,1.0,0.0,0.0,0.0
纪念封,0.0,1.0,0.0,0.0,0.0
巡回展览,0.0,1.0,0.0,0.0,0.0
指示精神,0.0,1.0,0.0,0.0,0.0
井冈山,0.0,9.0,0.0,0.0,0.0
延安精神,0.0,3.0,0.0,0.0,3.0
伟大成就,0.0,4.0,0.0,0.0,0.0
红旗渠,0.0,3.0,0.0,0.0,0.0
大庆,0.0,3.0,0.0,0.0,0.0
焦裕禄,0.0,3.0,0.0,0.0,0.0
改革开放,0.0,14.0,0.0,0.0,0.0
特区,0.0,3.0,0.0,0.0,0.0
劳模,0.0,4.0,0.0,0.0,0.0
女排,0.0,3.0,0.0,0.0,0.0
刻画,0.0,1.0,0.0,0.0,0.0
载人,0.0,1.0,0.0,0.0,0.0
航天,0.0,3.0,0.0,0.0,0.0
丝路,0.0,1.0,0.0,0.0,0.0
赞美,0.0,1.0,0.0,0.0,0.0
感人,0.0,1.0,0.0,0.0,0.0
针对性,0.0,1.0,0.0,0.0,0.0
元素,0.0,3.0,0.0,0.0,0.0
车厢,0.0,2.0,0.0,0.0,0.0
展项,0.0,1.0,0.0,0.0,0.0
展示区,0.0,1.0,0.0,0.0,0.0
市县,0.0,1.0,0.0,0.0,0.0
盛宴,0.0,2.0,0.0,0.0,0.0
廖传良,0.0,1.0,0.0,0.0,0.0
周志鸿,0.0,1.0,0.0,0.0,0.0
曾凤清,0.0,1.0,0.0,0.0,0.0
赵琦,0.0,1.0,0.0,0.0,0.0
张清义,0.0,1.0,0.0,0.0,0.0
赖晓波,0.0,1.0,0.0,0.0,0.0
三代人,0.0,2.0,0.0,0.0,0.0
赤诚,0.0,3.0,0.0,0.0,0.0
战场,0.0,1.0,0.0,0.0,0.0
高龄,0.0,3.0,0.0,0.0,0.0
心愿,0.0,1.0,0.0,0.0,0.0
战友,0.0,3.0,0.0,0.0,0.0
名字,0.0,14.0,0.0,0.0,0.0
父子,0.0,1.0,0.0,0.0,0.0
行业,0.0,5.0,0.0,0.0,0.0
邀请函,0.0,2.0,0.0,0.0,0.0
身患,0.0,1.0,0.0,0.0,0.0
急性,0.0,1.0,0.0,0.0,0.0
白血病,0.0,1.0,0.0,0.0,0.0
病魔,0.0,1.0,0.0,0.0,0.0
抗争,0.0,1.0,0.0,0.0,0.0
几欲,0.0,1.0,0.0,0.0,0.0
燃生,0.0,1.0,0.0,0.0,0.0
代人,0.0,1.0,0.0,0.0,0.0
要闻,0.0,3.0,0.0,0.0,0.0
市委书记,0.0,6.0,0.0,0.0,0.0
陈列,0.0,20.0,0.0,0.0,0.0
解放日报,0.0,3.0,0.0,0.0,3.0
今天上午,0.0,9.0,0.0,0.0,6.0
使命感,0.0,7.0,0.0,0.0,0.0
责任感,0.0,5.0,0.0,0.0,0.0
首场,0.0,1.0,0.0,0.0,0.0
登场,0.0,3.0,0.0,0.0,0.0
上场,0.0,3.0,0.0,0.0,0.0
天安门,0.0,1.0,0.0,0.0,0.0
党代会,0.0,8.0,0.0,0.0,0.0
报告,0.0,3.0,0.0,0.0,0.0
浙大,0.0,3.0,0.0,0.0,0.0
浙江大学,0.0,1.0,0.0,0.0,0.0
关工委,0.0,1.0,0.0,0.0,0.0
孩童,0.0,1.0,0.0,0.0,0.0
新思路,0.0,1.0,0.0,0.0,0.0
植家,0.0,1.0,0.0,0.0,0.0
历史使命,0.0,3.0,0.0,0.0,0.0
活力,0.0,8.0,0.0,0.0,0.0
北京人民大会堂,0.0,1.0,0.0,0.0,0.0
热词,0.0,1.0,0.0,0.0,0.0
讲故事,0.0,1.0,0.0,0.0,0.0
增长率,0.0,1.0,0.0,0.0,0.0
党代表大会,0.0,5.0,0.0,0.0,0.0
学问,0.0,1.0,0.0,0.0,0.0
事记,0.0,1.0,0.0,0.0,0.0
民居,0.0,5.0,0.0,0.0,0.0
灯光,0.0,1.0,0.0,0.0,0.0
老成持重,0.0,1.0,0.0,1.0,1.0
充满热情,0.0,1.0,0.0,0.0,0.0
与会者,0.0,1.0,0.0,0.0,0.0
火种,0.0,9.0,0.0,0.0,0.0
黑夜,0.0,3.0,0.0,0.0,0.0
升华,0.0,6.0,0.0,0.0,0.0
马克思主义者,0.0,3.0,0.0,0.0,0.0
长者,0.0,1.0,0.0,0.0,0.0
大视野,0.0,1.0,0.0,0.0,0.0
私塾,0.0,4.0,0.0,0.0,0.0
教书,0.0,3.0,0.0,0.0,0.0
卫士,0.0,8.0,0.0,0.0,0.0
女性,0.0,8.0,0.0,0.0,0.0
乌镇,0.0,3.0,0.0,0.0,0.0
沈雁冰,0.0,4.0,0.0,0.0,0.0
姑表亲,0.0,1.0,0.0,0.0,0.0
王彦臣,0.0,1.0,0.0,0.0,0.0
家庭,0.0,1.0,0.0,0.0,0.0
拮据,0.0,1.0,0.0,0.0,0.0
生路,0.0,1.0,0.0,0.0,0.0
样子,0.0,3.0,0.0,0.0,0.0
上学,0.0,3.0,0.0,0.0,0.0
女生,0.0,1.0,0.0,0.0,0.0
小姑娘,0.0,1.0,0.0,0.0,0.0
乡绅,0.0,2.0,0.0,0.0,0.0
小女孩,0.0,1.0,0.0,0.0,0.0
办学,0.0,1.0,0.0,0.0,0.0
预科,0.0,1.0,0.0,0.0,0.0
境遇,0.0,1.0,0.0,0.0,0.0
湖州,0.0,3.0,0.0,0.0,0.0
教会学校,0.0,1.0,0.0,0.0,0.0
湖郡,0.0,2.0,0.0,0.0,0.0
女校,0.0,7.0,0.0,0.0,0.0
新风,0.0,1.0,0.0,0.0,0.0
封建礼教,0.0,1.0,0.0,0.0,0.0
压制,0.0,1.0,0.0,0.0,0.0
筹组,0.0,1.0,0.0,0.0,0.0
学生会,0.0,1.0,0.0,0.0,0.0
集会,0.0,3.0,0.0,0.0,0.0
声援,0.0,1.0,0.0,0.0,0.0
洪流,0.0,1.0,0.0,0.0,0.0
保守势力,0.0,1.0,0.0,0.0,0.0
写信给,0.0,1.0,0.0,0.0,0.0
具体安排,0.0,1.0,0.0,0.0,0.0
凤凰卫视,0.0,1.0,0.0,0.0,0.0
选派,0.0,1.0,0.0,0.0,0.0
北京大学党委,0.0,1.0,0.0,0.0,0.0
校史馆,0.0,1.0,0.0,0.0,0.0
撰文,0.0,1.0,0.0,0.0,0.0
王伟,0.0,1.0,0.0,0.0,0.0
作画,0.0,1.0,0.0,0.0,0.0
先驱,0.0,3.0,0.0,0.0,0.0
和小北,0.0,1.0,0.0,0.0,0.0
司马南,0.0,3.0,0.0,0.0,0.0
角色,0.0,5.0,0.0,0.0,0.0
全员,0.0,1.0,0.0,0.0,0.0
后继,0.0,1.0,0.0,0.0,0.0
九泉,0.0,1.0,0.0,0.0,0.0
诀别,0.0,1.0,0.0,0.0,0.0
济南市,0.0,1.0,0.0,0.0,0.0
侯家,0.0,1.0,0.0,0.0,0.0
大院,0.0,1.0,0.0,0.0,0.0
刑场,0.0,1.0,0.0,0.0,0.0
身负,0.0,1.0,0.0,0.0,0.0
镣铐,0.0,1.0,0.0,0.0,0.0
国际歌,0.0,1.0,0.0,0.0,0.0
脊梁,0.0,1.0,0.0,0.0,0.0
眼睛,0.0,9.0,0.0,0.0,0.0
繁星,0.0,1.0,0.0,0.0,0.0
星星,0.0,5.0,0.0,0.0,0.0
青知,0.0,1.0,0.0,0.0,0.0
单曲,0.0,1.0,0.0,0.0,0.0
全市,0.0,10.0,0.0,0.0,0.0
美术馆,0.0,34.0,0.0,0.0,0.0
领誓,0.0,4.0,0.0,0.0,0.0
青年教师,0.0,4.0,0.0,0.0,0.0
后浪,0.0,1.0,0.0,0.0,0.0
肩膀,0.0,1.0,0.0,0.0,0.0
育人,0.0,9.0,0.0,0.0,0.0
陶文捷,0.0,1.0,0.0,0.0,0.0
工会主席,0.0,1.0,0.0,0.0,0.0
李敏,0.0,1.0,0.0,0.0,0.0
中华全国总工会,0.0,1.0,0.0,0.0,0.0
会员证,0.0,1.0,0.0,0.0,0.0
依法,0.0,3.0,0.0,0.0,0.0
职责,0.0,3.0,0.0,0.0,0.0
科教兴国,0.0,1.0,0.0,0.0,0.0
育英,0.0,3.0,0.0,0.0,0.0
脸庞,0.0,3.0,0.0,0.0,0.0
名师,0.0,1.0,0.0,0.0,0.0
格致中学,0.0,1.0,0.0,0.0,0.0
右拳,0.0,3.0,0.0,0.0,0.0
宣讲团,0.0,5.0,0.0,0.0,0.0
驿站,0.0,3.0,0.0,0.0,0.0
二楼,0.0,3.0,0.0,0.0,0.0
禾城,0.0,1.0,0.0,0.0,0.0
主力,0.0,1.0,0.0,0.0,0.0
白露,0.0,1.0,0.0,0.0,0.0
分间,0.0,1.0,0.0,0.0,0.0
方位,0.0,1.0,0.0,0.0,0.0
落日,0.0,1.0,0.0,0.0,0.0
球体,0.0,1.0,0.0,0.0,0.0
金光,0.0,1.0,0.0,0.0,0.0
祥瑞,0.0,1.0,0.0,0.0,0.0
解放路,0.0,1.0,0.0,0.0,0.0
邮政,0.0,3.0,0.0,0.0,0.0
大厦,0.0,9.0,0.0,0.0,0.0
部署,0.0,2.0,0.0,0.0,0.0
体育局,0.0,7.0,0.0,0.0,0.0
开馆,0.0,8.0,0.0,0.0,0.0
实际,0.0,7.0,0.0,0.0,0.0
图文,0.0,6.0,0.0,0.0,0.0
海南日报,0.0,1.0,0.0,0.0,0.0
金一南,0.0,5.0,0.0,0.0,0.0
县令,0.0,1.0,0.0,0.0,0.0
语录,0.0,3.0,0.0,0.0,0.0
歌剧,0.0,7.0,0.0,0.0,0.0
歌剧院,0.0,1.0,0.0,0.0,0.0
被誉为,0.0,1.0,0.0,0.0,0.0
画卷,0.0,3.0,0.0,0.0,0.0
论证会,0.0,1.0,0.0,0.0,0.0
剧本,0.0,4.0,0.0,0.0,0.0
八易,0.0,1.0,0.0,0.0,0.0
黄定山,0.0,1.0,0.0,0.0,0.0
作曲家,0.0,1.0,0.0,0.0,0.0
卫东,0.0,1.0,0.0,0.0,0.0
编剧,0.0,2.0,0.0,0.0,0.0
王勇,0.0,1.0,0.0,0.0,0.0
指挥家,0.0,5.0,0.0,0.0,0.0
王燕,0.0,1.0,0.0,0.0,0.0
总导演,0.0,1.0,0.0,0.0,0.0
演艺,0.0,2.0,0.0,0.0,0.0
歌唱家,0.0,1.0,0.0,0.0,0.0
王传亮,0.0,1.0,0.0,0.0,0.0
音乐学院,0.0,3.0,0.0,0.0,0.0
杨小勇,0.0,1.0,0.0,0.0,0.0
郑培钦,0.0,1.0,0.0,0.0,0.0
严圣民,0.0,1.0,0.0,0.0,0.0
刘涛,0.0,1.0,0.0,0.0,0.0
中央歌剧院,0.0,1.0,0.0,0.0,0.0
演员,0.0,19.0,0.0,0.0,0.0
陈野,0.0,1.0,0.0,0.0,0.0
主演,0.0,5.0,0.0,0.0,0.0
特聘,0.0,1.0,0.0,0.0,0.0
名演员,0.0,1.0,0.0,0.0,0.0
加盟,0.0,5.0,0.0,0.0,0.0
剧组,0.0,1.0,0.0,0.0,0.0
精益求精,0.0,1.0,0.0,1.0,1.0
剧本创作,0.0,1.0,0.0,0.0,0.0
王晓玲,0.0,1.0,0.0,0.0,0.0
黄龙,0.0,1.0,0.0,0.0,0.0
河南,0.0,8.0,0.0,0.0,0.0
工程学院,0.0,12.0,0.0,0.0,0.0
小分队,0.0,1.0,0.0,0.0,0.0
探索之旅,0.0,1.0,0.0,0.0,0.0
队员,0.0,8.0,0.0,0.0,0.0
明白,0.0,5.0,0.0,0.0,0.0
道理,0.0,1.0,0.0,0.0,0.0
谋出路,0.0,1.0,0.0,0.0,0.0
敬佩,0.0,5.0,0.0,0.0,0.0
报效祖国,0.0,1.0,0.0,0.0,0.0
共青团,0.0,4.0,0.0,0.0,0.0
老宅,0.0,1.0,0.0,0.0,0.0
奇景,0.0,1.0,0.0,0.0,0.0
老金,0.0,1.0,0.0,0.0,0.0
干嘛,0.0,1.0,0.0,0.0,0.0
音乐厅,0.0,6.0,0.0,0.0,0.0
据介绍,0.0,4.0,0.0,0.0,0.0
见证人,0.0,2.0,0.0,0.0,0.0
中共浙江省委,0.0,3.0,0.0,0.0,0.0
交响乐团,0.0,1.0,0.0,0.0,0.0
摄影,0.0,1.0,0.0,0.0,0.0
中餐,0.0,5.0,0.0,0.0,0.0
书香,0.0,7.0,0.0,0.0,0.0
淄博,0.0,1.0,0.0,0.0,0.0
扫码,0.0,3.0,0.0,0.0,0.0
万娥,0.0,1.0,0.0,0.0,0.0
研究者,0.0,1.0,0.0,0.0,0.0
全书,0.0,1.0,0.0,0.0,0.0
学运,0.0,1.0,0.0,0.0,0.0
干货,0.0,1.0,0.0,0.0,0.0
知识点,0.0,2.0,0.0,0.0,0.0
看吧,0.0,1.0,0.0,0.0,0.0
考虫,0.0,2.0,0.0,0.0,0.0
学史,0.0,11.0,0.0,0.0,0.0
薪火相传,0.0,11.0,0.0,0.0,4.0
西青区,0.0,3.0,0.0,0.0,0.0
西营,0.0,2.0,0.0,0.0,0.0
四史,0.0,32.0,0.0,0.0,0.0
声传,0.0,1.0,0.0,0.0,0.0
画舫,0.0,1.0,0.0,0.0,0.0
