,动词,名词,形容词,成语,四字词语
舟山群岛,0.0,1.0,0.0,0.0,0.0
缅怀,0.0,19.0,0.0,0.0,0.0
车子,0.0,4.0,0.0,0.0,0.0
里程,0.0,2.0,0.0,0.0,0.0
4s店,0.0,1.0,0.0,0.0,0.0
打了个,0.0,3.0,0.0,0.0,0.0
族人,0.0,1.0,0.0,0.0,0.0
家族,0.0,4.0,0.0,0.0,0.0
命运,0.0,2.0,0.0,0.0,0.0
禁言,0.0,1.0,0.0,0.0,0.0
结局,0.0,2.0,0.0,0.0,0.0
咖啡店,0.0,4.0,0.0,0.0,0.0
空调,0.0,1.0,0.0,0.0,0.0
次坞,0.0,3.0,0.0,0.0,0.0
小记,0.0,4.0,0.0,0.0,0.0
姚先生,0.0,1.0,0.0,0.0,0.0
放票,0.0,1.0,0.0,0.0,0.0
桑葚,0.0,2.0,0.0,0.0,0.0
王子,0.0,4.0,0.0,0.0,0.0
枣间,0.0,1.0,0.0,0.0,0.0
用枣,0.0,1.0,0.0,0.0,0.0
四圣,0.0,1.0,0.0,0.0,0.0
成员,0.0,5.0,0.0,0.0,0.0
星球,0.0,3.0,0.0,0.0,0.0
人类,0.0,9.0,0.0,0.0,0.0
电动车,0.0,1.0,0.0,0.0,0.0
载人,0.0,1.0,0.0,0.0,0.0
山顶洞人,0.0,2.0,0.0,0.0,0.0
时代,0.0,37.0,0.0,0.0,0.0
事儿,0.0,4.0,0.0,0.0,0.0
工作日,0.0,5.0,0.0,0.0,0.0
彩旗,0.0,1.0,0.0,0.0,0.0
空气,0.0,8.0,0.0,0.0,0.0
沸反盈天,0.0,1.0,0.0,1.0,0.0
氛围,0.0,8.0,0.0,0.0,0.0
人人,0.0,19.0,0.0,0.0,0.0
历程,0.0,7.0,0.0,0.0,0.0
安徽,0.0,2.0,0.0,0.0,0.0
失态,0.0,1.0,0.0,0.0,0.0
老街,0.0,12.0,0.0,0.0,0.0
咖啡馆,0.0,13.0,0.0,0.0,0.0
气泡,0.0,2.0,0.0,0.0,0.0
肚子,0.0,3.0,0.0,0.0,0.0
馆子,0.0,1.0,0.0,0.0,0.0
鱼头汤,0.0,1.0,0.0,0.0,0.0
气息,0.0,18.0,0.0,0.0,0.0
电池,0.0,1.0,0.0,0.0,0.0
光光,0.0,2.0,0.0,0.0,0.0
路演,0.0,1.0,0.0,0.0,0.0
日子,0.0,10.0,0.0,0.0,0.0
温州,0.0,4.0,0.0,0.0,0.0
马街,0.0,1.0,0.0,0.0,0.0
心灵,0.0,4.0,0.0,0.0,0.0
下雨天,0.0,2.0,0.0,0.0,0.0
故乡,0.0,20.0,0.0,0.0,0.0
唐琬,0.0,2.0,0.0,0.0,0.0
动态,0.0,6.0,0.0,0.0,0.0
陈设,0.0,4.0,0.0,0.0,0.0
风格,0.0,12.0,0.0,0.0,0.0
鸡鸣寺,0.0,1.0,0.0,0.0,0.0
茅盾,0.0,19.0,0.0,0.0,0.0
站牌,0.0,1.0,0.0,0.0,0.0
情话,0.0,2.0,0.0,0.0,0.0
条路,0.0,3.0,0.0,0.0,0.0
平行,0.0,2.0,0.0,0.0,0.0
特色,0.0,29.0,0.0,0.0,0.0
中心,0.0,21.0,0.0,0.0,0.0
邮局,0.0,2.0,0.0,0.0,0.0
方式,0.0,24.0,0.0,0.0,0.0
笔字,0.0,1.0,0.0,0.0,0.0
绿皮,0.0,2.0,0.0,0.0,0.0
火车,0.0,2.0,0.0,0.0,0.0
温岭,0.0,2.0,0.0,0.0,0.0
节奏,0.0,5.0,0.0,0.0,0.0
地瓜,0.0,2.0,0.0,0.0,0.0
安利,0.0,4.0,0.0,0.0,0.0
老板娘,0.0,2.0,0.0,0.0,0.0
歉意,0.0,1.0,0.0,0.0,0.0
老公,0.0,2.0,0.0,0.0,0.0
生病,0.0,1.0,0.0,0.0,0.0
孑民,0.0,1.0,0.0,0.0,0.0
图书馆,0.0,28.0,0.0,0.0,0.0
香薰,0.0,1.0,0.0,0.0,0.0
产品,0.0,6.0,0.0,0.0,0.0
菠萝,0.0,1.0,0.0,0.0,0.0
小猪,0.0,1.0,0.0,0.0,0.0
岔路,0.0,2.0,0.0,0.0,0.0
隧道,0.0,8.0,0.0,0.0,0.0
九溪,0.0,1.0,0.0,0.0,0.0
满觉陇,0.0,1.0,0.0,0.0,0.0
故地重游,0.0,4.0,0.0,0.0,1.0
拍照片,0.0,1.0,0.0,0.0,0.0
领略,0.0,5.0,0.0,0.0,0.0
风情园,0.0,3.0,0.0,0.0,0.0
钗头凤,0.0,13.0,0.0,0.0,0.0
葡萄,0.0,4.0,0.0,0.0,0.0
时间表,0.0,1.0,0.0,0.0,0.0
和小红,0.0,1.0,0.0,0.0,0.0
特色美食,0.0,1.0,0.0,0.0,0.0
选择性,0.0,1.0,0.0,0.0,0.0
宠物,0.0,2.0,0.0,0.0,0.0
腰凳,0.0,1.0,0.0,0.0,0.0
台阶,0.0,3.0,0.0,0.0,0.0
石板路,0.0,3.0,0.0,0.0,0.0
后备箱,0.0,1.0,0.0,0.0,0.0
背带,0.0,3.0,0.0,0.0,0.0
轮流,0.0,1.0,0.0,0.0,0.0
心情,0.0,12.0,0.0,0.0,0.0
十字,0.0,1.0,0.0,0.0,0.0
方向,0.0,6.0,0.0,0.0,0.0
脚底板,0.0,1.0,0.0,0.0,0.0
发酸,0.0,2.0,0.0,0.0,0.0
一家人,0.0,1.0,0.0,0.0,0.0
多人,0.0,1.0,0.0,0.0,0.0
巨多人,0.0,1.0,0.0,0.0,0.0
物价,0.0,3.0,0.0,0.0,0.0
桂花,0.0,3.0,0.0,0.0,0.0
王国,0.0,2.0,0.0,0.0,0.0
太太,0.0,6.0,0.0,0.0,0.0
精准,0.0,3.0,0.0,0.0,0.0
角度,0.0,5.0,0.0,0.0,0.0
瓜渚湖,0.0,1.0,0.0,0.0,0.0
一波,0.0,1.0,0.0,0.0,0.0
大队,0.0,4.0,0.0,0.0,0.0
体会,0.0,10.0,0.0,0.0,0.0
人民,0.0,25.0,0.0,0.0,0.0
长寿,0.0,1.0,0.0,0.0,0.0
秘诀,0.0,1.0,0.0,0.0,0.0
失策,0.0,2.0,0.0,0.0,0.0
无法,0.0,11.0,0.0,0.0,0.0
众人,0.0,5.0,0.0,0.0,0.0
所称,0.0,1.0,0.0,0.0,0.0
有骨,0.0,1.0,0.0,0.0,0.0
摄影,0.0,9.0,0.0,0.0,0.0
郑州,0.0,2.0,0.0,0.0,0.0
美丽,0.0,13.0,0.0,0.0,0.0
方特,0.0,1.0,0.0,0.0,0.0
神画,0.0,1.0,0.0,0.0,0.0
绍兴人,0.0,9.0,0.0,0.0,0.0
姐姐,0.0,5.0,0.0,0.0,0.0
宜家,0.0,2.0,0.0,0.0,0.0
区域,0.0,11.0,0.0,0.0,0.0
南方人,0.0,1.0,0.0,0.0,0.0
新白娘子,0.0,1.0,0.0,0.0,0.0
许仙,0.0,1.0,0.0,0.0,0.0
奇特,0.0,4.0,0.0,0.0,0.0
目标,0.0,9.0,0.0,0.0,0.0
亲子,0.0,2.0,0.0,0.0,0.0
游之,0.0,1.0,0.0,0.0,0.0
蠡园,0.0,1.0,0.0,0.0,0.0
拙政园,0.0,1.0,0.0,0.0,0.0
宅院,0.0,1.0,0.0,0.0,0.0
古老,0.0,6.0,0.0,0.0,0.0
当地人,0.0,1.0,0.0,0.0,0.0
八字,0.0,1.0,0.0,0.0,0.0
老城,0.0,1.0,0.0,0.0,0.0
新城,0.0,2.0,0.0,0.0,0.0
巷子,0.0,4.0,0.0,0.0,0.0
酱鸭,0.0,2.0,0.0,0.0,0.0
干菜,0.0,1.0,0.0,0.0,0.0
三鲜,0.0,4.0,0.0,0.0,0.0
服务员,0.0,2.0,0.0,0.0,0.0
菜品,0.0,1.0,0.0,0.0,0.0
瑶池,0.0,1.0,0.0,0.0,0.0
琵琶,0.0,1.0,0.0,0.0,0.0
人间烟火,0.0,4.0,0.0,0.0,0.0
西餐厅,0.0,1.0,0.0,0.0,0.0
文创,0.0,13.0,0.0,0.0,0.0
园店,0.0,1.0,0.0,0.0,0.0
真实写照,0.0,2.0,0.0,0.0,0.0
澡堂,0.0,1.0,0.0,0.0,0.0
地杰,0.0,1.0,0.0,0.0,0.0
人灵,0.0,1.0,0.0,0.0,0.0
街巷,0.0,2.0,0.0,0.0,0.0
周总理,0.0,5.0,0.0,0.0,0.0
祖宅,0.0,4.0,0.0,0.0,0.0
全程,0.0,7.0,0.0,0.0,0.0
溪水,0.0,1.0,0.0,0.0,0.0
竹林,0.0,3.0,0.0,0.0,0.0
古道,0.0,1.0,0.0,0.0,0.0
春笋,0.0,1.0,0.0,0.0,0.0
带回去,0.0,2.0,0.0,0.0,0.0
全世界,0.0,3.0,0.0,0.0,0.0
模式,0.0,1.0,0.0,0.0,0.0
差评,0.0,1.0,0.0,0.0,0.0
五香,0.0,1.0,0.0,0.0,0.0
蚕豆,0.0,1.0,0.0,0.0,0.0
老板,0.0,10.0,0.0,0.0,0.0
花费,0.0,2.0,0.0,0.0,0.0
大学,0.0,31.0,0.0,0.0,0.0
价钱,0.0,2.0,0.0,0.0,0.0
萧山,0.0,3.0,0.0,0.0,0.0
绿油油,0.0,1.0,0.0,0.0,0.0
衣服,0.0,9.0,0.0,0.0,0.0
出片,0.0,2.0,0.0,0.0,0.0
室友,0.0,5.0,0.0,0.0,0.0
阳光,0.0,17.0,0.0,0.0,0.0
眼睛,0.0,8.0,0.0,0.0,0.0
烧烤店,0.0,2.0,0.0,0.0,0.0
小龙虾,0.0,2.0,0.0,0.0,0.0
交通,0.0,2.0,0.0,0.0,0.0
世俗,0.0,1.0,0.0,0.0,0.0
高中生,0.0,2.0,0.0,0.0,0.0
游记,0.0,5.0,0.0,0.0,0.0
大赞,0.0,1.0,0.0,0.0,0.0
思仁堂,0.0,1.0,0.0,0.0,0.0
寿镜吾,0.0,1.0,0.0,0.0,0.0
德寿,0.0,1.0,0.0,0.0,0.0
扇子,0.0,2.0,0.0,0.0,0.0
闰土,0.0,1.0,0.0,0.0,0.0
初识,0.0,2.0,0.0,0.0,0.0
公交,0.0,7.0,0.0,0.0,0.0
卡套,0.0,1.0,0.0,0.0,0.0
大禹,0.0,3.0,0.0,0.0,0.0
心愿,0.0,3.0,0.0,0.0,0.0
旗子,0.0,1.0,0.0,0.0,0.0
媳妇,0.0,1.0,0.0,0.0,0.0
芒果,0.0,1.0,0.0,0.0,0.0
味墩,0.0,1.0,0.0,0.0,0.0
墩儿,0.0,1.0,0.0,0.0,0.0
试卷,0.0,1.0,0.0,0.0,0.0
错题,0.0,1.0,0.0,0.0,0.0
糕点,0.0,4.0,0.0,0.0,0.0
同事,0.0,9.0,0.0,0.0,0.0
特调,0.0,3.0,0.0,0.0,0.0
下午茶,0.0,2.0,0.0,0.0,0.0
体重,0.0,1.0,0.0,0.0,0.0
朝天椒,0.0,1.0,0.0,0.0,0.0
女士,0.0,12.0,0.0,0.0,0.0
日落,0.0,4.0,0.0,0.0,0.0
回村,0.0,1.0,0.0,0.0,0.0
戏曲,0.0,3.0,0.0,0.0,0.0
爷爷奶奶,0.0,3.0,0.0,0.0,0.0
节目,0.0,2.0,0.0,0.0,0.0
邻居家,0.0,1.0,0.0,0.0,0.0
长大,0.0,6.0,0.0,0.0,0.0
乐园,0.0,5.0,0.0,0.0,0.0
样子,0.0,11.0,0.0,0.0,0.0
模样,0.0,5.0,0.0,0.0,0.0
油蛉,0.0,1.0,0.0,0.0,0.0
蟋蟀,0.0,2.0,0.0,0.0,0.0
弹琴,0.0,2.0,0.0,0.0,0.0
人形,0.0,2.0,0.0,0.0,0.0
何首乌,0.0,1.0,0.0,0.0,0.0
紫红,0.0,2.0,0.0,0.0,0.0
石碑,0.0,3.0,0.0,0.0,0.0
大字,0.0,2.0,0.0,0.0,0.0
菜园,0.0,2.0,0.0,0.0,0.0
美颜,0.0,2.0,0.0,0.0,0.0
建议,0.0,20.0,0.0,0.0,0.0
同桌,0.0,4.0,0.0,0.0,0.0
西单,0.0,1.0,0.0,0.0,0.0
团子,0.0,1.0,0.0,0.0,0.0
小学生,0.0,5.0,0.0,0.0,0.0
德语,0.0,3.0,0.0,0.0,0.0
封面,0.0,6.0,0.0,0.0,0.0
上衣,0.0,2.0,0.0,0.0,0.0
厕所,0.0,1.0,0.0,0.0,0.0
地铁站,0.0,9.0,0.0,0.0,0.0
拜拜,0.0,1.0,0.0,0.0,0.0
长衫,0.0,4.0,0.0,0.0,0.0
唯有读书高,0.0,1.0,0.0,0.0,0.0
科举制度,0.0,1.0,0.0,0.0,0.0
牺牲者,0.0,1.0,0.0,0.0,0.0
马路,0.0,15.0,0.0,0.0,0.0
赵士程,0.0,1.0,0.0,0.0,0.0
船夫,0.0,2.0,0.0,0.0,0.0
曲水,0.0,1.0,0.0,0.0,0.0
曲水流觞,0.0,1.0,0.0,0.0,0.0
盛况,0.0,1.0,0.0,0.0,0.0
太阳,0.0,6.0,0.0,0.0,0.0
光束,0.0,1.0,0.0,0.0,0.0
限流,0.0,2.0,0.0,0.0,0.0
羊羔,0.0,1.0,0.0,0.0,0.0
珍妮,0.0,1.0,0.0,0.0,0.0
报告,0.0,2.0,0.0,0.0,0.0
小伙伴,0.0,9.0,0.0,0.0,0.0
枣树,0.0,4.0,0.0,0.0,0.0
树冠,0.0,1.0,0.0,0.0,0.0
扬尘,0.0,1.0,0.0,0.0,0.0
哥点,0.0,1.0,0.0,0.0,0.0
志愿,0.0,7.0,0.0,0.0,0.0
麦当劳,0.0,1.0,0.0,0.0,0.0
块钱,0.0,6.0,0.0,0.0,0.0
顺路,0.0,1.0,0.0,0.0,0.0
花鸟,0.0,3.0,0.0,0.0,0.0
市场,0.0,6.0,0.0,0.0,0.0
夫鸭,0.0,1.0,0.0,0.0,0.0
城南,0.0,1.0,0.0,0.0,0.0
大道,0.0,19.0,0.0,0.0,0.0
父亲,0.0,10.0,0.0,0.0,0.0
大病,0.0,1.0,0.0,0.0,0.0
出远门,0.0,2.0,0.0,0.0,0.0
小鹅,0.0,3.0,0.0,0.0,0.0
青石板,0.0,5.0,0.0,0.0,0.0
段落,0.0,1.0,0.0,0.0,0.0
驱车,0.0,2.0,0.0,0.0,0.0
越香,0.0,1.0,0.0,0.0,0.0
王老汉,0.0,3.0,0.0,0.0,0.0
厚道,0.0,1.0,0.0,0.0,0.0
椰椰,0.0,1.0,0.0,0.0,0.0
榴莲,0.0,1.0,0.0,0.0,0.0
白墙,0.0,6.0,0.0,0.0,0.0
灰瓦,0.0,3.0,0.0,0.0,0.0
食物,0.0,2.0,0.0,0.0,0.0
偶遇,0.0,11.0,0.0,0.0,0.0
水墨画,0.0,1.0,0.0,0.0,0.0
海鲜,0.0,1.0,0.0,0.0,0.0
年糕,0.0,4.0,0.0,0.0,0.0
普通话,0.0,1.0,0.0,0.0,0.0
和陶桑,0.0,1.0,0.0,0.0,0.0
民居,0.0,6.0,0.0,0.0,0.0
巨咸,0.0,1.0,0.0,0.0,0.0
章鱼,0.0,1.0,0.0,0.0,0.0
小丸子,0.0,1.0,0.0,0.0,0.0
面粉,0.0,1.0,0.0,0.0,0.0
冰糖,0.0,1.0,0.0,0.0,0.0
草莓,0.0,3.0,0.0,0.0,0.0
糖浆,0.0,1.0,0.0,0.0,0.0
裤子,0.0,1.0,0.0,0.0,0.0
冰棍,0.0,3.0,0.0,0.0,0.0
双皮奶,0.0,2.0,0.0,0.0,0.0
茉莉,0.0,1.0,0.0,0.0,0.0
口感,0.0,5.0,0.0,0.0,0.0
盒装,0.0,1.0,0.0,0.0,0.0
财神,0.0,1.0,0.0,0.0,0.0
小曾,0.0,1.0,0.0,0.0,0.0
老弟,0.0,1.0,0.0,0.0,0.0
手头,0.0,1.0,0.0,0.0,0.0
整理,0.0,12.0,0.0,0.0,0.0
佛系,0.0,1.0,0.0,0.0,0.0
地主,0.0,1.0,0.0,0.0,0.0
春雨,0.0,2.0,0.0,0.0,0.0
梁祝,0.0,1.0,0.0,0.0,0.0
李小糖,0.0,1.0,0.0,0.0,0.0
兴趣,0.0,4.0,0.0,0.0,0.0
培元,0.0,1.0,0.0,0.0,0.0
校长,0.0,2.0,0.0,0.0,0.0
南瓜,0.0,2.0,0.0,0.0,0.0
花都,0.0,3.0,0.0,0.0,0.0
有缘,0.0,4.0,0.0,0.0,0.0
假象,0.0,1.0,0.0,0.0,0.0
敬仰,0.0,10.0,0.0,0.0,0.0
细细品味,0.0,1.0,0.0,0.0,0.0
奥妙,0.0,1.0,0.0,0.0,0.0
新文化运动,0.0,18.0,0.0,0.0,0.0
中国史,0.0,2.0,0.0,0.0,0.0
白话文,0.0,4.0,0.0,0.0,0.0
小说,0.0,42.0,0.0,0.0,0.0
狂人日记,0.0,13.0,0.0,0.0,13.0
封建思想,0.0,1.0,0.0,0.0,0.0
武器,0.0,2.0,0.0,0.0,0.0
民族大义,0.0,1.0,0.0,0.0,0.0
白塔寺,0.0,3.0,0.0,0.0,0.0
西什库,0.0,3.0,0.0,0.0,0.0
矮子,0.0,1.0,0.0,0.0,0.0
馅饼,0.0,1.0,0.0,0.0,0.0
龙须,0.0,1.0,0.0,0.0,0.0
甜食,0.0,4.0,0.0,0.0,0.0
住宿,0.0,1.0,0.0,0.0,0.0
太贵,0.0,2.0,0.0,0.0,0.0
客户,0.0,2.0,0.0,0.0,0.0
书迷,0.0,2.0,0.0,0.0,0.0
轨道交通,0.0,1.0,0.0,0.0,0.0
台州,0.0,2.0,0.0,0.0,0.0
箬村,0.0,2.0,0.0,0.0,0.0
文物保护,0.0,21.0,0.0,0.0,0.0
单位,0.0,34.0,0.0,0.0,0.0
片区,0.0,2.0,0.0,0.0,0.0
土谷祠,0.0,2.0,0.0,0.0,0.0
长庆,0.0,1.0,0.0,0.0,0.0
主意,0.0,1.0,0.0,0.0,0.0
电话,0.0,3.0,0.0,0.0,0.0
口罩,0.0,6.0,0.0,0.0,0.0
小镇,0.0,7.0,0.0,0.0,0.0
影子,0.0,4.0,0.0,0.0,0.0
极具,0.0,1.0,0.0,0.0,0.0
老李,0.0,1.0,0.0,0.0,0.0
视界,0.0,1.0,0.0,0.0,0.0
长春,0.0,6.0,0.0,0.0,0.0
和园,0.0,1.0,0.0,0.0,0.0
家人,0.0,10.0,0.0,0.0,0.0
海宁,0.0,2.0,0.0,0.0,0.0
皮革,0.0,1.0,0.0,0.0,0.0
冷清,0.0,4.0,0.0,0.0,0.0
关厢,0.0,1.0,0.0,0.0,0.0
老街区,0.0,1.0,0.0,0.0,0.0
盐官,0.0,2.0,0.0,0.0,0.0
观潮,0.0,2.0,0.0,0.0,0.0
钱塘江,0.0,1.0,0.0,0.0,0.0
大潮,0.0,1.0,0.0,0.0,0.0
剧痛,0.0,1.0,0.0,0.0,0.0
战斗力,0.0,1.0,0.0,0.0,0.0
大姨妈,0.0,1.0,0.0,0.0,0.0
直桥,0.0,2.0,0.0,0.0,0.0
下有苏杭,0.0,1.0,0.0,0.0,0.0
文案,0.0,1.0,0.0,0.0,0.0
中学,0.0,18.0,0.0,0.0,0.0
地想,0.0,1.0,0.0,0.0,0.0
大头,0.0,2.0,0.0,0.0,0.0
桥洞,0.0,1.0,0.0,0.0,0.0
梅花鹿,0.0,1.0,0.0,0.0,0.0
古树,0.0,2.0,0.0,0.0,0.0
哥儿,0.0,5.0,0.0,0.0,0.0
前者,0.0,1.0,0.0,0.0,0.0
后者,0.0,1.0,0.0,0.0,0.0
省会,0.0,1.0,0.0,0.0,0.0
青藤,0.0,12.0,0.0,0.0,0.0
徐谓,0.0,1.0,0.0,0.0,0.0
艺术馆,0.0,24.0,0.0,0.0,0.0
艺术展,0.0,15.0,0.0,0.0,0.0
陈列馆,0.0,12.0,0.0,0.0,0.0
拇指,0.0,1.0,0.0,0.0,0.0
甜酒酿,0.0,1.0,0.0,0.0,0.0
果冻,0.0,1.0,0.0,0.0,0.0
果酒,0.0,1.0,0.0,0.0,0.0
花雕,0.0,1.0,0.0,0.0,0.0
酒量,0.0,1.0,0.0,0.0,0.0
西塘,0.0,4.0,0.0,0.0,0.0
快捷酒店,0.0,1.0,0.0,0.0,0.0
滨海,0.0,1.0,0.0,0.0,0.0
新天地,0.0,2.0,0.0,0.0,0.0
商业中心,0.0,1.0,0.0,0.0,0.0
北鼻,0.0,1.0,0.0,0.0,0.0
火机,0.0,1.0,0.0,0.0,0.0
回校,0.0,3.0,0.0,0.0,0.0
江浙沪,0.0,2.0,0.0,0.0,0.0
周边游,0.0,4.0,0.0,0.0,0.0
攻路,0.0,1.0,0.0,0.0,0.0
职业,0.0,9.0,0.0,0.0,0.0
技术,0.0,2.0,0.0,0.0,0.0
学院,0.0,8.0,0.0,0.0,0.0
中度,0.0,1.0,0.0,0.0,0.0
噩梦,0.0,1.0,0.0,0.0,0.0
自发性,0.0,2.0,0.0,0.0,0.0
人间,0.0,3.0,0.0,0.0,0.0
落日,0.0,2.0,0.0,0.0,0.0
旅游景点,0.0,2.0,0.0,0.0,0.0
理论,0.0,4.0,0.0,0.0,0.0
后人,0.0,7.0,0.0,0.0,0.0
私宅,0.0,1.0,0.0,0.0,0.0
眼泪,0.0,3.0,0.0,0.0,0.0
整体,0.0,4.0,0.0,0.0,0.0
浙音,0.0,1.0,0.0,0.0,0.0
横店,0.0,2.0,0.0,0.0,0.0
文人墨客,0.0,1.0,0.0,1.0,0.0
青瓦,0.0,2.0,0.0,0.0,0.0
深巷,0.0,1.0,0.0,0.0,0.0
参差,0.0,1.0,0.0,0.0,0.0
口号,0.0,1.0,0.0,0.0,0.0
荷叶,0.0,1.0,0.0,0.0,0.0
蛋丝,0.0,1.0,0.0,0.0,0.0
河蟹,0.0,1.0,0.0,0.0,0.0
老长,0.0,1.0,0.0,0.0,0.0
比萨斜塔,0.0,1.0,0.0,0.0,1.0
悉尼歌剧院,0.0,1.0,0.0,0.0,0.0
埃及,0.0,1.0,0.0,0.0,0.0
金字塔,0.0,1.0,0.0,0.0,0.0
三件套,0.0,3.0,0.0,0.0,0.0
芭比,0.0,1.0,0.0,0.0,0.0
景观,0.0,13.0,0.0,0.0,0.0
古色古香,0.0,1.0,0.0,1.0,1.0
底蕴,0.0,3.0,0.0,0.0,0.0
合格,0.0,1.0,0.0,0.0,0.0
勇气,0.0,2.0,0.0,0.0,0.0
小笼包,0.0,4.0,0.0,0.0,0.0
美味,0.0,2.0,0.0,0.0,0.0
爆汁,0.0,1.0,0.0,0.0,0.0
柳饼,0.0,1.0,0.0,0.0,0.0
冰粉,0.0,4.0,0.0,0.0,0.0
往里面,0.0,1.0,0.0,0.0,0.0
聊天,0.0,11.0,0.0,0.0,0.0
商业街,0.0,1.0,0.0,0.0,0.0
商铺,0.0,2.0,0.0,0.0,0.0
高楼大厦,0.0,4.0,0.0,4.0,0.0
公交车,0.0,8.0,0.0,0.0,0.0
郑导,0.0,3.0,0.0,0.0,0.0
要点,0.0,2.0,0.0,0.0,0.0
午餐肉,0.0,1.0,0.0,0.0,0.0
美美,0.0,4.0,0.0,0.0,0.0
美甲,0.0,1.0,0.0,0.0,0.0
满街,0.0,1.0,0.0,0.0,0.0
建筑风格,0.0,5.0,0.0,0.0,0.0
书法家,0.0,2.0,0.0,0.0,0.0
上班族,0.0,3.0,0.0,0.0,0.0
淀粉,0.0,3.0,0.0,0.0,0.0
薄荷,0.0,2.0,0.0,0.0,0.0
红糖,0.0,1.0,0.0,0.0,0.0
盲盒,0.0,1.0,0.0,0.0,0.0
胡适,0.0,7.0,0.0,0.0,0.0
年龄,0.0,6.0,0.0,0.0,0.0
全集,0.0,8.0,0.0,0.0,0.0
二号线,0.0,1.0,0.0,0.0,0.0
四号线,0.0,1.0,0.0,0.0,0.0
妙应寺,0.0,2.0,0.0,0.0,0.0
白塔,0.0,4.0,0.0,0.0,0.0
历代帝王,0.0,6.0,0.0,0.0,0.0
广济寺,0.0,3.0,0.0,0.0,0.0
丁香,0.0,17.0,0.0,0.0,0.0
刺梅,0.0,2.0,0.0,0.0,0.0
走路,0.0,7.0,0.0,0.0,0.0
红墙,0.0,1.0,0.0,0.0,0.0
中华民族,0.0,6.0,0.0,0.0,0.0
中断,0.0,1.0,0.0,0.0,0.0
帝制,0.0,1.0,0.0,0.0,0.0
朝代,0.0,1.0,0.0,0.0,0.0
帝王,0.0,1.0,0.0,0.0,0.0
太庙,0.0,2.0,0.0,0.0,0.0
景德,0.0,1.0,0.0,0.0,0.0
崇圣,0.0,1.0,0.0,0.0,0.0
文豪,0.0,4.0,0.0,0.0,0.0
老娘,0.0,1.0,0.0,0.0,0.0
网红城,0.0,1.0,0.0,0.0,0.0
直播间,0.0,3.0,0.0,0.0,0.0
青石,0.0,2.0,0.0,0.0,0.0
地砖,0.0,1.0,0.0,0.0,0.0
高雅,0.0,1.0,0.0,0.0,0.0
石壁,0.0,1.0,0.0,0.0,0.0
史实,0.0,2.0,0.0,0.0,0.0
真假,0.0,2.0,0.0,0.0,0.0
浮光掠影,0.0,1.0,0.0,1.0,0.0
网红,0.0,5.0,0.0,0.0,0.0
年轻人,0.0,7.0,0.0,0.0,0.0
小纪,0.0,1.0,0.0,0.0,0.0
肥肉,0.0,2.0,0.0,0.0,0.0
小狗,0.0,3.0,0.0,0.0,0.0
咸菜,0.0,1.0,0.0,0.0,0.0
果酱,0.0,1.0,0.0,0.0,0.0
动车,0.0,6.0,0.0,0.0,0.0
水杯,0.0,1.0,0.0,0.0,0.0
西畔,0.0,1.0,0.0,0.0,0.0
桂堂,0.0,1.0,0.0,0.0,0.0
全场,0.0,3.0,0.0,0.0,0.0
冲泡,0.0,1.0,0.0,0.0,0.0
老汉,0.0,1.0,0.0,0.0,0.0
萝卜丝,0.0,6.0,0.0,0.0,0.0
腥气,0.0,1.0,0.0,0.0,0.0
旗袍,0.0,2.0,0.0,0.0,0.0
鱼头,0.0,1.0,0.0,0.0,0.0
关门,0.0,1.0,0.0,0.0,0.0
酒酿,0.0,4.0,0.0,0.0,0.0
馒头,0.0,5.0,0.0,0.0,0.0
流水账,0.0,2.0,0.0,0.0,0.0
新疆,0.0,3.0,0.0,0.0,0.0
边学,0.0,1.0,0.0,0.0,0.0
小红书,0.0,3.0,0.0,0.0,0.0
南通,0.0,2.0,0.0,0.0,0.0
宋庆龄故居,0.0,4.0,0.0,0.0,0.0
思南,0.0,3.0,0.0,0.0,0.0
康路,0.0,6.0,0.0,0.0,0.0
巨鹿路,0.0,1.0,0.0,0.0,0.0
外地,0.0,2.0,0.0,0.0,0.0
香甜,0.0,1.0,0.0,0.0,0.0
糯米,0.0,1.0,0.0,0.0,0.0
夕阳,0.0,4.0,0.0,0.0,0.0
边走边吃,0.0,1.0,0.0,0.0,0.0
我会,0.0,4.0,0.0,0.0,0.0
钢琴,0.0,1.0,0.0,0.0,0.0
妙应,0.0,2.0,0.0,0.0,0.0
纪念照,0.0,1.0,0.0,0.0,0.0
小街,0.0,1.0,0.0,0.0,0.0
鉴湖,0.0,4.0,0.0,0.0,0.0
肚子饿,0.0,1.0,0.0,0.0,0.0
玉米,0.0,2.0,0.0,0.0,0.0
老家,0.0,3.0,0.0,0.0,0.0
东北菜,0.0,1.0,0.0,0.0,0.0
锅包肉,0.0,2.0,0.0,0.0,0.0
正宗,0.0,2.0,0.0,0.0,0.0
猫猫,0.0,2.0,0.0,0.0,0.0
宝贝,0.0,3.0,0.0,0.0,0.0
安逸,0.0,3.0,0.0,0.0,0.0
圣地,0.0,3.0,0.0,0.0,0.0
意境,0.0,6.0,0.0,0.0,0.0
那大,0.0,1.0,0.0,0.0,0.0
队伍,0.0,3.0,0.0,0.0,0.0
多花钱,0.0,1.0,0.0,0.0,0.0
底儿,0.0,1.0,0.0,0.0,0.0
黏糊糊,0.0,1.0,0.0,0.0,0.0
