,动词,名词,形容词,成语,四字词语
裸露,2.0,0.0,0.0,0.0,0.0
倾斜,2.0,0.0,0.0,0.0,0.0
垮塌,10.0,0.0,0.0,0.0,0.0
倾泻,2.0,0.0,0.0,0.0,0.0
加剧,1.0,0.0,0.0,0.0,0.0
致使,1.0,0.0,0.0,0.0,0.0
惟吾,1.0,0.0,0.0,0.0,0.0
侵袭,6.0,0.0,0.0,0.0,0.0
袭击,3.0,0.0,0.0,0.0,0.0
倒塌,4.0,0.0,0.0,0.0,0.0
垦荒,1.0,0.0,0.0,0.0,0.0
揭幕,1.0,0.0,0.0,0.0,0.0
显示,1.0,0.0,0.0,0.0,0.0
可惜,1.0,0.0,0.0,0.0,0.0
开门,1.0,0.0,0.0,0.0,0.0
为民,1.0,0.0,0.0,0.0,0.0
考试,10.0,0.0,0.0,0.0,0.0
考验,5.0,0.0,0.0,0.0,0.0
考好,5.0,0.0,0.0,0.0,0.0
经受,8.0,0.0,0.0,0.0,0.0
走过,1.0,0.0,0.0,0.0,0.0
感怀,1.0,0.0,0.0,0.0,0.0
截止,1.0,0.0,0.0,0.0,0.0
集邮,1.0,0.0,0.0,0.0,0.0
签名,1.0,0.0,0.0,0.0,0.0
捐赠,1.0,0.0,0.0,0.0,0.0
公卖,1.0,0.0,0.0,0.0,0.0
防务,1.0,0.0,0.0,0.0,0.0
记有,1.0,0.0,0.0,0.0,0.0
同眠,1.0,0.0,0.0,0.0,0.0
接见,1.0,0.0,0.0,0.0,0.0
签封,1.0,0.0,0.0,0.0,0.0
来稿,1.0,0.0,0.0,0.0,0.0
评审,1.0,0.0,0.0,0.0,0.0
呵呵,1.0,0.0,0.0,0.0,0.0
排挤,1.0,0.0,0.0,0.0,0.0
打击,1.0,0.0,0.0,0.0,0.0
接壤,1.0,0.0,0.0,0.0,0.0
等为,1.0,0.0,0.0,0.0,0.0
走遍,1.0,0.0,0.0,0.0,0.0
征路,1.0,0.0,0.0,0.0,0.0
管辖,1.0,0.0,0.0,0.0,0.0
挥扬,1.0,0.0,0.0,0.0,0.0
讴歌,1.0,0.0,0.0,0.0,0.0
认知,1.0,0.0,0.0,0.0,0.0
感染,1.0,0.0,0.0,0.0,0.0
挥斥,1.0,0.0,0.0,0.0,0.0
看报,1.0,0.0,0.0,0.0,0.0
批阅,1.0,0.0,0.0,0.0,0.0
思考,1.0,0.0,0.0,0.0,0.0
保定,1.0,0.0,0.0,0.0,0.0
井冈山,0.0,81.0,0.0,0.0,0.0
茅坪,0.0,7.0,0.0,0.0,0.0
八角楼,0.0,18.0,0.0,0.0,0.0
毛泽东,0.0,772.0,0.0,0.0,0.0
旧居,0.0,614.0,0.0,0.0,0.0
阁楼,0.0,1.0,0.0,0.0,0.0
卧室,0.0,3.0,0.0,0.0,0.0
办公处,0.0,1.0,0.0,0.0,0.0
毛主席,0.0,38.0,0.0,0.0,0.0
办公,0.0,11.0,0.0,0.0,0.0
灯芯,0.0,3.0,0.0,0.0,0.0
光辉,0.0,23.0,0.0,0.0,0.0
足迹,0.0,67.0,0.0,0.0,0.0
红色,0.0,599.0,0.0,0.0,0.0
文化,0.0,161.0,0.0,0.0,0.0
全国,0.0,50.0,0.0,0.0,0.0
广电,0.0,5.0,0.0,0.0,0.0
媒体,0.0,20.0,0.0,0.0,0.0
视频,0.0,131.0,0.0,0.0,0.0
长天,0.0,2.0,0.0,0.0,0.0
新闻,0.0,33.0,0.0,0.0,0.0
中华人民共和国,0.0,3.0,0.0,0.0,0.0
湖北,0.0,17.0,0.0,0.0,0.0
武汉,0.0,189.0,0.0,0.0,0.0
红巷,0.0,30.0,0.0,0.0,0.0
会址,0.0,122.0,0.0,0.0,0.0
中国共产党,0.0,64.0,0.0,0.0,0.0
纪律,0.0,24.0,0.0,0.0,0.0
历史,0.0,181.0,0.0,0.0,0.0
陈列馆,0.0,98.0,0.0,0.0,0.0
同志,0.0,122.0,0.0,0.0,0.0
旧址,0.0,337.0,0.0,0.0,0.0
基地,0.0,95.0,0.0,0.0,0.0
先辈,0.0,30.0,0.0,0.0,0.0
历程,0.0,37.0,0.0,0.0,0.0
中国,0.0,146.0,0.0,0.0,0.0
湖南,0.0,29.0,0.0,0.0,0.0
习近平,0.0,89.0,0.0,0.0,0.0
总书记,0.0,25.0,0.0,0.0,0.0
学府,0.0,1.0,0.0,0.0,0.0
记忆,0.0,27.0,0.0,0.0,0.0
福建,0.0,11.0,0.0,0.0,0.0
实地,0.0,18.0,0.0,0.0,0.0
古田会议,0.0,2.0,0.0,0.0,1.0
长征,0.0,101.0,0.0,0.0,0.0
长汀,0.0,3.0,0.0,0.0,0.0
中复村,0.0,1.0,0.0,0.0,0.0
农民,0.0,84.0,0.0,0.0,0.0
闽东,0.0,1.0,0.0,0.0,0.0
连家,0.0,1.0,0.0,0.0,0.0
渔船,0.0,1.0,0.0,0.0,0.0
老区,0.0,13.0,0.0,0.0,0.0
苏区,0.0,5.0,0.0,0.0,0.0
全面,0.0,8.0,0.0,0.0,0.0
时代,0.0,59.0,0.0,0.0,0.0
故事,0.0,67.0,0.0,0.0,0.0
荔枝,0.0,1.0,0.0,0.0,0.0
信念,0.0,10.0,0.0,0.0,0.0
荣光,0.0,7.0,0.0,0.0,0.0
红土地,0.0,3.0,0.0,0.0,0.0
家国,0.0,9.0,0.0,0.0,0.0
人民,0.0,46.0,0.0,0.0,0.0
中央,0.0,55.0,0.0,0.0,0.0
讲习所,0.0,56.0,0.0,0.0,0.0
海南,0.0,3.0,0.0,0.0,0.0
广播电视,0.0,2.0,0.0,0.0,0.0
总台,0.0,2.0,0.0,0.0,0.0
三湘,0.0,1.0,0.0,0.0,0.0
沃土,0.0,1.0,0.0,0.0,0.0
巨变,0.0,2.0,0.0,0.0,0.0
实践者,0.0,1.0,0.0,0.0,0.0
石油大学,0.0,1.0,0.0,0.0,0.0
华东,0.0,1.0,0.0,0.0,0.0
洛阳,0.0,2.0,0.0,0.0,0.0
主题,0.0,82.0,0.0,0.0,0.0
队员,0.0,13.0,0.0,0.0,0.0
参观,0.0,161.0,0.0,0.0,0.0
杨家岭,0.0,13.0,0.0,0.0,0.0
初心,0.0,26.0,0.0,0.0,0.0
精神,0.0,118.0,0.0,0.0,0.0
八路军,0.0,7.0,0.0,0.0,0.0
驻洛,0.0,1.0,0.0,0.0,0.0
办事处,0.0,8.0,0.0,0.0,0.0
纪念馆,0.0,259.0,0.0,0.0,0.0
抗战,0.0,9.0,0.0,0.0,0.0
对党,0.0,1.0,0.0,0.0,0.0
民族,0.0,22.0,0.0,0.0,0.0
社会,0.0,22.0,0.0,0.0,0.0
贡献力量,0.0,1.0,0.0,0.0,0.0
基因,0.0,61.0,0.0,0.0,0.0
润园,0.0,10.0,0.0,0.0,0.0
和平区,0.0,3.0,0.0,0.0,0.0
大理,0.0,2.0,0.0,0.0,0.0
实业家,0.0,1.0,0.0,0.0,0.0
孙震,0.0,1.0,0.0,0.0,0.0
占地面积,0.0,12.0,0.0,0.0,0.0
建筑面积,0.0,9.0,0.0,0.0,0.0
西班牙,0.0,1.0,0.0,0.0,0.0
建筑风格,0.0,4.0,0.0,0.0,0.0
游泳池,0.0,1.0,0.0,0.0,0.0
观景台,0.0,1.0,0.0,0.0,0.0
设施,0.0,8.0,0.0,0.0,0.0
古树,0.0,2.0,0.0,0.0,0.0
老藤,0.0,1.0,0.0,0.0,0.0
绿地,0.0,1.0,0.0,0.0,0.0
异国情趣,0.0,1.0,0.0,0.0,0.0
纪念,0.0,23.0,0.0,0.0,0.0
伟人,0.0,34.0,0.0,0.0,0.0
命名,0.0,6.0,0.0,0.0,0.0
市委,0.0,7.0,0.0,0.0,0.0
宣传部,0.0,12.0,0.0,0.0,0.0
市委党校,0.0,2.0,0.0,0.0,0.0
指导,0.0,4.0,0.0,0.0,0.0
天津,0.0,3.0,0.0,0.0,0.0
线路,0.0,35.0,0.0,0.0,0.0
版本,0.0,1.0,0.0,0.0,0.0
策划,0.0,4.0,0.0,0.0,0.0
话剧,0.0,1.0,0.0,0.0,0.0
演艺,0.0,1.0,0.0,0.0,0.0
遗迹,0.0,8.0,0.0,0.0,0.0
光芒,0.0,3.0,0.0,0.0,0.0
网页,0.0,58.0,0.0,0.0,0.0
链接,0.0,61.0,0.0,0.0,0.0
大道,0.0,3.0,0.0,0.0,0.0
洋楼,0.0,1.0,0.0,0.0,0.0
别墅,0.0,19.0,0.0,0.0,0.0
世纪,0.0,4.0,0.0,0.0,0.0
大家,0.0,63.0,0.0,0.0,0.0
孙仲凯,0.0,1.0,0.0,0.0,0.0
主席,0.0,58.0,0.0,0.0,0.0
视察工作,0.0,1.0,0.0,0.0,0.0
试运营,0.0,1.0,0.0,0.0,0.0
阶段,0.0,1.0,0.0,0.0,0.0
团体,0.0,6.0,0.0,0.0,0.0
个人,0.0,1.0,0.0,0.0,0.0
乡村,0.0,55.0,0.0,0.0,0.0
南京,0.0,2.0,0.0,0.0,0.0
工程学院,0.0,8.0,0.0,0.0,0.0
经济,0.0,18.0,0.0,0.0,0.0
学院,0.0,47.0,0.0,0.0,0.0
山冈,0.0,1.0,0.0,0.0,0.0
小队,0.0,1.0,0.0,0.0,0.0
江西省,0.0,7.0,0.0,0.0,0.0
吉安市,0.0,2.0,0.0,0.0,0.0
过程,0.0,7.0,0.0,0.0,0.0
小组,0.0,13.0,0.0,0.0,0.0
成员,0.0,14.0,0.0,0.0,0.0
北山,0.0,1.0,0.0,0.0,0.0
烈士陵园,0.0,9.0,0.0,0.0,0.0
英魂,0.0,1.0,0.0,0.0,0.0
展馆,0.0,11.0,0.0,0.0,0.0
井冈山革命博物馆,0.0,7.0,0.0,0.0,0.0
力量,0.0,18.0,0.0,0.0,0.0
火炬,0.0,1.0,0.0,0.0,0.0
广场,0.0,34.0,0.0,0.0,0.0
燎原,0.0,4.0,0.0,0.0,0.0
团队,0.0,10.0,0.0,0.0,0.0
旅游业,0.0,3.0,0.0,0.0,0.0
开展调研,0.0,1.0,0.0,0.0,0.0
产业,0.0,36.0,0.0,0.0,0.0
井冈,0.0,13.0,0.0,0.0,0.0
沁心,0.0,1.0,0.0,0.0,0.0
铸魂,0.0,1.0,0.0,0.0,0.0
条件,0.0,7.0,0.0,0.0,0.0
弘扬,0.0,24.0,0.0,0.0,0.0
精神状态,0.0,1.0,0.0,0.0,0.0
藏族,0.0,4.0,0.0,0.0,0.0
汉子,0.0,4.0,0.0,0.0,0.0
新华社,0.0,20.0,0.0,0.0,0.0
客户端,0.0,7.0,0.0,0.0,0.0
广大党员,0.0,1.0,0.0,0.0,0.0
合格,0.0,2.0,0.0,0.0,0.0
党员,0.0,38.0,0.0,0.0,0.0
标尺,0.0,1.0,0.0,0.0,0.0
先锋,0.0,2.0,0.0,0.0,0.0
模范作用,0.0,1.0,0.0,0.0,0.0
空降兵,0.0,2.0,0.0,0.0,0.0
党性,0.0,7.0,0.0,0.0,0.0
党日,0.0,20.0,0.0,0.0,0.0
驻地,0.0,8.0,0.0,0.0,0.0
资源优势,0.0,6.0,0.0,0.0,0.0
全体,0.0,21.0,0.0,0.0,0.0
中心,0.0,20.0,0.0,0.0,0.0
场馆,0.0,29.0,0.0,0.0,0.0
见学,0.0,1.0,0.0,0.0,0.0
党史,0.0,60.0,0.0,0.0,0.0
途径,0.0,1.0,0.0,0.0,0.0
官兵,0.0,3.0,0.0,0.0,0.0
体悟,0.0,2.0,0.0,0.0,0.0
领袖,0.0,8.0,0.0,0.0,0.0
关怀,0.0,1.0,0.0,0.0,0.0
动力,0.0,5.0,0.0,0.0,0.0
上海,0.0,208.0,0.0,0.0,0.0
地图,0.0,7.0,0.0,0.0,0.0
诞生地,0.0,14.0,0.0,0.0,0.0
资源,0.0,61.0,0.0,0.0,0.0
国歌,0.0,1.0,0.0,0.0,0.0
展示馆,0.0,2.0,0.0,0.0,0.0
书记,0.0,29.0,0.0,0.0,0.0
素材,0.0,1.0,0.0,0.0,0.0
厚道,0.0,1.0,0.0,0.0,0.0
甘肃,0.0,59.0,0.0,0.0,0.0
革命圣地,0.0,8.0,0.0,0.0,0.0
公安机关,0.0,2.0,0.0,0.0,0.0
侧记,0.0,1.0,0.0,0.0,0.0
江西,0.0,43.0,0.0,0.0,0.0
大井,0.0,10.0,0.0,0.0,0.0
条桌,0.0,1.0,0.0,0.0,0.0
木椅,0.0,1.0,0.0,0.0,0.0
模样,0.0,1.0,0.0,0.0,0.0
年度,0.0,1.0,0.0,0.0,0.0
代表,0.0,23.0,0.0,0.0,0.0
凝视着,0.0,1.0,0.0,0.0,0.0
弹洞,0.0,1.0,0.0,0.0,0.0
公安,0.0,10.0,0.0,0.0,0.0
心向党,0.0,6.0,0.0,0.0,0.0
征程,0.0,17.0,0.0,0.0,0.0
时空,0.0,4.0,0.0,0.0,0.0
对话,0.0,2.0,0.0,0.0,0.0
风展,0.0,7.0,0.0,0.0,0.0
红旗,0.0,16.0,0.0,0.0,0.0
三明,0.0,44.0,0.0,0.0,0.0
情景剧,0.0,1.0,0.0,0.0,0.0
薪火,0.0,3.0,0.0,0.0,0.0
清流,0.0,37.0,0.0,0.0,0.0
清流县,0.0,19.0,0.0,0.0,0.0
林畲镇,0.0,11.0,0.0,0.0,0.0
序幕,0.0,2.0,0.0,0.0,0.0
星火,0.0,4.0,0.0,0.0,0.0
热火,0.0,1.0,0.0,0.0,0.0
尾声,0.0,1.0,0.0,0.0,0.0
篇章,0.0,3.0,0.0,0.0,0.0
全剧,0.0,1.0,0.0,0.0,0.0
歌唱,0.0,1.0,0.0,0.0,0.0
舞蹈,0.0,1.0,0.0,0.0,0.0
情景,0.0,20.0,0.0,0.0,0.0
艺术,0.0,10.0,0.0,0.0,0.0
形式,0.0,22.0,0.0,0.0,0.0
家家,0.0,2.0,0.0,0.0,0.0
村村,0.0,2.0,0.0,0.0,0.0
烈士,0.0,21.0,0.0,0.0,0.0
好人,0.0,1.0,0.0,0.0,0.0
公交,0.0,1.0,0.0,0.0,0.0
司机,0.0,4.0,0.0,0.0,0.0
乘车,0.0,2.0,0.0,0.0,0.0
指引卡,0.0,2.0,0.0,0.0,0.0
青山,0.0,3.0,0.0,0.0,0.0
汉阳,0.0,1.0,0.0,0.0,0.0
琴台,0.0,1.0,0.0,0.0,0.0
武汉市,0.0,11.0,0.0,0.0,0.0
红色旅游,0.0,35.0,0.0,0.0,0.0
武昌,0.0,86.0,0.0,0.0,0.0
博物馆,0.0,122.0,0.0,0.0,0.0
景点,0.0,24.0,0.0,0.0,0.0
颜君,0.0,2.0,0.0,0.0,0.0
时间,0.0,33.0,0.0,0.0,0.0
外地,0.0,3.0,0.0,0.0,0.0
游客,0.0,46.0,0.0,0.0,0.0
冤枉路,0.0,1.0,0.0,0.0,0.0
节省,0.0,2.0,0.0,0.0,0.0
游玩,0.0,1.0,0.0,0.0,0.0
资料,0.0,14.0,0.0,0.0,0.0
旅游景点,0.0,11.0,0.0,0.0,0.0
城市,0.0,38.0,0.0,0.0,0.0
形象,0.0,5.0,0.0,0.0,0.0
代言人,0.0,1.0,0.0,0.0,0.0
热情,0.0,11.0,0.0,0.0,0.0
电视台,0.0,3.0,0.0,0.0,0.0
党纪,0.0,11.0,0.0,0.0,0.0
区委,0.0,13.0,0.0,0.0,0.0
中心组,0.0,7.0,0.0,0.0,0.0
崇明,0.0,2.0,0.0,0.0,0.0
区长,0.0,1.0,0.0,0.0,0.0
李峻,0.0,1.0,0.0,0.0,0.0
人大常委会,0.0,5.0,0.0,0.0,0.0
薛红,0.0,1.0,0.0,0.0,0.0
政协主席,0.0,2.0,0.0,0.0,0.0
邹明,0.0,1.0,0.0,0.0,0.0
四套班子,0.0,1.0,0.0,0.0,0.0
领导,0.0,33.0,0.0,0.0,0.0
中共二大,0.0,18.0,0.0,0.0,3.0
血脉,0.0,21.0,0.0,0.0,0.0
高标准,0.0,1.0,0.0,0.0,0.0
高质量,0.0,8.0,0.0,0.0,0.0
保驾护航,0.0,3.0,0.0,0.0,0.0
刘畅,0.0,2.0,0.0,0.0,0.0
诗意,0.0,3.0,0.0,0.0,0.0
演员,0.0,1.0,0.0,0.0,0.0
红军,0.0,185.0,0.0,0.0,0.0
甘南,0.0,5.0,0.0,0.0,0.0
大量,0.0,8.0,0.0,0.0,0.0
生辉,0.0,1.0,0.0,0.0,0.0
壮美,0.0,1.0,0.0,0.0,0.0
天险,0.0,1.0,0.0,0.0,0.0
腊子口,0.0,16.0,0.0,0.0,0.0
碑石,0.0,1.0,0.0,0.0,0.0
思想,0.0,23.0,0.0,0.0,0.0
迭山,0.0,1.0,0.0,0.0,0.0
俄界,0.0,12.0,0.0,0.0,0.0
会议,0.0,82.0,0.0,0.0,0.0
时刻,0.0,3.0,0.0,0.0,0.0
脚步,0.0,6.0,0.0,0.0,0.0
洮州,0.0,1.0,0.0,0.0,0.0
卫城,0.0,1.0,0.0,0.0,0.0
城门,0.0,1.0,0.0,0.0,0.0
苏维埃,0.0,7.0,0.0,0.0,0.0
风雨,0.0,1.0,0.0,0.0,0.0
檐角,0.0,1.0,0.0,0.0,0.0
风铃,0.0,1.0,0.0,0.0,0.0
人们,0.0,12.0,0.0,0.0,0.0
时候,0.0,6.0,0.0,0.0,0.0
全家福,0.0,5.0,0.0,0.0,0.0
男主人,0.0,1.0,0.0,0.0,0.0
静宝,0.0,1.0,0.0,0.0,0.0
温馨,0.0,3.0,0.0,0.0,0.0
时光,0.0,4.0,0.0,0.0,0.0
静安,0.0,65.0,0.0,0.0,0.0
地方,0.0,39.0,0.0,0.0,0.0
静安区,0.0,42.0,0.0,0.0,0.0
北路,0.0,24.0,0.0,0.0,0.0
甲秀,0.0,25.0,0.0,0.0,0.0
和静宝,0.0,1.0,0.0,0.0,0.0
富矿,0.0,1.0,0.0,0.0,0.0
名片,0.0,8.0,0.0,0.0,0.0
厅堂,0.0,1.0,0.0,0.0,0.0
陈列,0.0,33.0,0.0,0.0,0.0
旧式,0.0,1.0,0.0,0.0,0.0
家具,0.0,2.0,0.0,0.0,0.0
展板,0.0,1.0,0.0,0.0,0.0
定南县,0.0,1.0,0.0,0.0,0.0
北镇,0.0,1.0,0.0,0.0,0.0
龙头,0.0,2.0,0.0,0.0,0.0
基础设施,0.0,5.0,0.0,0.0,0.0
项目,0.0,41.0,0.0,0.0,0.0
吴明河,0.0,1.0,0.0,0.0,0.0
郭水华,0.0,1.0,0.0,0.0,0.0
龙飞,0.0,1.0,0.0,0.0,0.0
市国,0.0,2.0,0.0,0.0,0.0
老一辈,0.0,23.0,0.0,0.0,0.0
党员干部,0.0,10.0,0.0,0.0,0.0
讲解员,0.0,27.0,0.0,0.0,0.0
革命家,0.0,20.0,0.0,0.0,0.0
延安,0.0,207.0,0.0,0.0,0.0
领导人,0.0,8.0,0.0,0.0,0.0
契机,0.0,5.0,0.0,0.0,0.0
延安精神,0.0,14.0,0.0,0.0,0.0
优良传统,0.0,5.0,0.0,0.0,0.0
责任,0.0,11.0,0.0,0.0,0.0
干事,0.0,1.0,0.0,0.0,0.0
全市,0.0,2.0,0.0,0.0,0.0
国防,0.0,3.0,0.0,0.0,0.0
动员,0.0,2.0,0.0,0.0,0.0
贡献,0.0,13.0,0.0,0.0,0.0
甘泉县,0.0,7.0,0.0,0.0,0.0
地域,0.0,5.0,0.0,0.0,0.0
业态,0.0,3.0,0.0,0.0,0.0
原则,0.0,7.0,0.0,0.0,0.0
联促,0.0,1.0,0.0,0.0,0.0
绿色,0.0,8.0,0.0,0.0,0.0
四联,0.0,1.0,0.0,0.0,0.0
动能,0.0,1.0,0.0,0.0,0.0
活力,0.0,4.0,0.0,0.0,0.0
象鼻子,0.0,2.0,0.0,0.0,0.0
雪地,0.0,1.0,0.0,0.0,0.0
讲话,0.0,3.0,0.0,0.0,0.0
乔庄村,0.0,3.0,0.0,0.0,0.0
和府安,0.0,1.0,0.0,0.0,0.0
军团,0.0,7.0,0.0,0.0,0.0
串联,0.0,8.0,0.0,0.0,0.0
县域,0.0,5.0,0.0,0.0,0.0
聚力,0.0,5.0,0.0,0.0,0.0
研学,0.0,20.0,0.0,0.0,0.0
精品,0.0,4.0,0.0,0.0,0.0
红培,0.0,2.0,0.0,0.0,0.0
产品,0.0,5.0,0.0,0.0,0.0
群众,0.0,14.0,0.0,0.0,0.0
岗位,0.0,1.0,0.0,0.0,0.0
湾村,0.0,1.0,0.0,0.0,0.0
扎根,0.0,2.0,0.0,0.0,0.0
文艺,0.0,3.0,0.0,0.0,0.0
志愿,0.0,11.0,0.0,0.0,0.0
书画家,0.0,1.0,0.0,0.0,0.0
摄影,0.0,8.0,0.0,0.0,0.0
有力,0.0,5.0,0.0,0.0,0.0
甘泉,0.0,6.0,0.0,0.0,0.0
人文,0.0,14.0,0.0,0.0,0.0
村川,0.0,3.0,0.0,0.0,0.0
和劳山,0.0,1.0,0.0,0.0,0.0
森林公园,0.0,2.0,0.0,0.0,0.0
氧吧,0.0,3.0,0.0,0.0,0.0
东沟,0.0,3.0,0.0,0.0,0.0
水稻,0.0,1.0,0.0,0.0,0.0
基础,0.0,11.0,0.0,0.0,0.0
康养游,0.0,1.0,0.0,0.0,0.0
农耕,0.0,1.0,0.0,0.0,0.0
民宿,0.0,5.0,0.0,0.0,0.0
体验,0.0,22.0,0.0,0.0,0.0
农业,0.0,11.0,0.0,0.0,0.0
观光,0.0,2.0,0.0,0.0,0.0
科普,0.0,1.0,0.0,0.0,0.0
功能,0.0,2.0,0.0,0.0,0.0
一体,0.0,2.0,0.0,0.0,0.0
效益,0.0,1.0,0.0,0.0,0.0
艺术节,0.0,1.0,0.0,0.0,0.0
创办人,0.0,1.0,0.0,0.0,0.0
西安美术学院,0.0,1.0,0.0,0.0,0.0
实地考察,0.0,1.0,0.0,0.0,0.0
重点,0.0,24.0,0.0,0.0,0.0
营地,0.0,1.0,0.0,0.0,0.0
五里桥,0.0,1.0,0.0,0.0,0.0
田园,0.0,2.0,0.0,0.0,0.0
综合体,0.0,1.0,0.0,0.0,0.0
公社,0.0,2.0,0.0,0.0,0.0
粮站,0.0,1.0,0.0,0.0,0.0
小学,0.0,13.0,0.0,0.0,0.0
谋划,0.0,6.0,0.0,0.0,0.0
农家乐,0.0,1.0,0.0,0.0,0.0
农产品,0.0,4.0,0.0,0.0,0.0
文旅,0.0,34.0,0.0,0.0,0.0
义沟,0.0,1.0,0.0,0.0,0.0
兰家川,0.0,1.0,0.0,0.0,0.0
模式,0.0,6.0,0.0,0.0,0.0
新品种,0.0,1.0,0.0,0.0,0.0
技术推广,0.0,1.0,0.0,0.0,0.0
科技,0.0,6.0,0.0,0.0,0.0
装备,0.0,1.0,0.0,0.0,0.0
特产品,0.0,2.0,0.0,0.0,0.0
品牌,0.0,4.0,0.0,0.0,0.0
西红柿,0.0,1.0,0.0,0.0,0.0
黄瓜,0.0,1.0,0.0,0.0,0.0
蔬菜,0.0,4.0,0.0,0.0,0.0
草莓,0.0,1.0,0.0,0.0,0.0
葡萄,0.0,1.0,0.0,0.0,0.0
香瓜,0.0,1.0,0.0,0.0,0.0
时令,0.0,1.0,0.0,0.0,0.0
水果,0.0,1.0,0.0,0.0,0.0
工厂,0.0,2.0,0.0,0.0,0.0
领办,0.0,1.0,0.0,0.0,0.0
农机,0.0,1.0,0.0,0.0,0.0
社会化,0.0,1.0,0.0,0.0,0.0
玉米,0.0,3.0,0.0,0.0,0.0
秸秆,0.0,1.0,0.0,0.0,0.0
集体,0.0,13.0,0.0,0.0,0.0
集群,0.0,1.0,0.0,0.0,0.0
规模,0.0,3.0,0.0,0.0,0.0
提质,0.0,1.0,0.0,0.0,0.0
工业园区,0.0,1.0,0.0,0.0,0.0
物流,0.0,1.0,0.0,0.0,0.0
机遇,0.0,2.0,0.0,0.0,0.0
米家沟,0.0,1.0,0.0,0.0,0.0
麻子,0.0,1.0,0.0,0.0,0.0
坡底,0.0,1.0,0.0,0.0,0.0
三岔口,0.0,1.0,0.0,0.0,0.0
园区,0.0,4.0,0.0,0.0,0.0
企业,0.0,7.0,0.0,0.0,0.0
环境,0.0,13.0,0.0,0.0,0.0
人居,0.0,8.0,0.0,0.0,0.0
冷链,0.0,1.0,0.0,0.0,0.0
环节,0.0,1.0,0.0,0.0,0.0
集体经济,0.0,7.0,0.0,0.0,0.0
订单,0.0,1.0,0.0,0.0,0.0
方面,0.0,9.0,0.0,0.0,0.0
深度,0.0,5.0,0.0,0.0,0.0
富民,0.0,5.0,0.0,0.0,0.0
用工,0.0,1.0,0.0,0.0,0.0
针对性,0.0,2.0,0.0,0.0,0.0
技能,0.0,2.0,0.0,0.0,0.0
中通,0.0,1.0,0.0,0.0,0.0
劳动力,0.0,1.0,0.0,0.0,0.0
上杭,0.0,6.0,0.0,0.0,0.0
赛区,0.0,1.0,0.0,0.0,0.0
初赛,0.0,1.0,0.0,0.0,0.0
作品,0.0,7.0,0.0,0.0,0.0
邹雨倩,0.0,2.0,0.0,0.0,0.0
乡约,0.0,1.0,0.0,0.0,0.0
圣地,0.0,14.0,0.0,0.0,0.0
古田,0.0,1.0,0.0,0.0,0.0
古邑,0.0,1.0,0.0,0.0,0.0
客家人,0.0,2.0,0.0,0.0,0.0
院田,0.0,1.0,0.0,0.0,0.0
古民居,0.0,1.0,0.0,0.0,0.0
客家,0.0,6.0,0.0,0.0,0.0
族谱,0.0,1.0,0.0,0.0,0.0
遗址,0.0,74.0,0.0,0.0,0.0
临江楼,0.0,1.0,0.0,0.0,0.0
被誉为,0.0,4.0,0.0,0.0,0.0
荒漠,0.0,1.0,0.0,0.0,0.0
翡翠,0.0,1.0,0.0,0.0,0.0
梅花山,0.0,1.0,0.0,0.0,0.0
物质,0.0,1.0,0.0,0.0,0.0
文化遗产,0.0,6.0,0.0,0.0,0.0
木偶戏,0.0,1.0,0.0,0.0,0.0
综合性,0.0,2.0,0.0,0.0,0.0
地学,0.0,1.0,0.0,0.0,0.0
紫金山,0.0,1.0,0.0,0.0,0.0
地质矿产,0.0,1.0,0.0,0.0,0.0
美食,0.0,3.0,0.0,0.0,0.0
猪肉,0.0,1.0,0.0,0.0,0.0
湖洋,0.0,1.0,0.0,0.0,0.0
蒸鸡,0.0,1.0,0.0,0.0,0.0
领略,0.0,8.0,0.0,0.0,0.0
上杭县,0.0,1.0,0.0,0.0,0.0
图书馆,0.0,1.0,0.0,0.0,0.0
拉美,0.0,7.0,0.0,0.0,0.0
加勒比,0.0,5.0,0.0,0.0,0.0
国家,0.0,53.0,0.0,0.0,0.0
航天,0.0,3.0,0.0,0.0,0.0
论坛,0.0,3.0,0.0,0.0,0.0
华春莹,0.0,1.0,0.0,0.0,0.0
驻华使节,0.0,1.0,0.0,0.0,0.0
机构,0.0,8.0,0.0,0.0,0.0
北京,0.0,13.0,0.0,0.0,0.0
家乡,0.0,5.0,0.0,0.0,0.0
边界,0.0,4.0,0.0,0.0,0.0
阔别,0.0,1.0,0.0,0.0,0.0
韶山,0.0,18.0,0.0,0.0,0.0
卫士,0.0,3.0,0.0,0.0,0.0
沈同,0.0,1.0,0.0,0.0,0.0
主人,0.0,1.0,0.0,0.0,0.0
身份,0.0,2.0,0.0,0.0,0.0
屋子,0.0,1.0,0.0,0.0,0.0
用具,0.0,1.0,0.0,0.0,0.0
物生情,0.0,1.0,0.0,0.0,0.0
北京市,0.0,2.0,0.0,0.0,0.0
广电局,0.0,2.0,0.0,0.0,0.0
卫视,0.0,7.0,0.0,0.0,0.0
档案,0.0,1.0,0.0,0.0,0.0
集微,0.0,1.0,0.0,0.0,0.0
纪录片,0.0,10.0,0.0,0.0,0.0
网络,0.0,10.0,0.0,0.0,0.0
缅怀,0.0,17.0,0.0,0.0,0.0
纪念活动,0.0,1.0,0.0,0.0,0.0
华中农业大学,0.0,1.0,0.0,0.0,0.0
